movieId = 1
min support - 0.1
min confidence - 0.8
max length - 3.0
{2} -> {1} (conf: 1.000, supp: 0.104, lift: 1.000, conv: 0.000)
{293, 1198} -> {260} (conf: 0.828, supp: 0.107, lift: 1.584, conv: 2.780)
{260, 293} -> {1198} (conf: 0.803, supp: 0.107, lift: 1.902, conv: 2.939)
{293, 1210} -> {260} (conf: 0.904, supp: 0.104, lift: 1.728, conv: 4.957)
{296, 541} -> {260} (conf: 0.802, supp: 0.148, lift: 1.534, conv: 2.410)
{260, 778} -> {296} (conf: 0.820, supp: 0.104, lift: 1.667, conv: 2.825)
{296, 1036} -> {260} (conf: 0.800, supp: 0.151, lift: 1.530, conv: 2.386)
{260, 1089} -> {296} (conf: 0.908, supp: 0.148, lift: 1.845, conv: 5.518)
{296, 1196} -> {260} (conf: 0.892, supp: 0.239, lift: 1.707, conv: 4.434)
{260, 296} -> {1196} (conf: 0.829, supp: 0.239, lift: 1.935, conv: 3.348)
{296, 1198} -> {260} (conf: 0.808, supp: 0.215, lift: 1.544, conv: 2.478)
{296, 1200} -> {260} (conf: 0.836, supp: 0.144, lift: 1.600, conv: 2.917)
{260, 1206} -> {296} (conf: 0.828, supp: 0.115, lift: 1.682, conv: 2.945)
{260, 1208} -> {296} (conf: 0.826, supp: 0.114, lift: 1.679, conv: 2.922)
{296, 1210} -> {260} (conf: 0.896, supp: 0.212, lift: 1.713, conv: 4.568)
{260, 1213} -> {296} (conf: 0.858, supp: 0.139, lift: 1.744, conv: 3.578)
{296, 1214} -> {260} (conf: 0.818, supp: 0.155, lift: 1.565, conv: 2.626)
{260, 1222} -> {296} (conf: 0.827, supp: 0.113, lift: 1.682, conv: 2.945)
{296, 1240} -> {260} (conf: 0.805, supp: 0.157, lift: 1.539, conv: 2.442)
{260, 1258} -> {296} (conf: 0.813, supp: 0.111, lift: 1.653, conv: 2.723)
{296, 1291} -> {260} (conf: 0.841, supp: 0.160, lift: 1.608, conv: 3.000)
{296, 1387} -> {260} (conf: 0.831, supp: 0.112, lift: 1.589, conv: 2.823)
{296, 2716} -> {260} (conf: 0.804, supp: 0.128, lift: 1.537, conv: 2.432)
{260, 2997} -> {296} (conf: 0.804, supp: 0.112, lift: 1.634, conv: 2.593)
{318, 541} -> {260} (conf: 0.814, supp: 0.139, lift: 1.557, conv: 2.564)
{318, 924} -> {260} (conf: 0.808, supp: 0.101, lift: 1.545, conv: 2.487)
{318, 1196} -> {260} (conf: 0.888, supp: 0.248, lift: 1.697, conv: 4.246)
{260, 318} -> {1196} (conf: 0.825, supp: 0.248, lift: 1.924, conv: 3.259)
{318, 1200} -> {260} (conf: 0.837, supp: 0.140, lift: 1.600, conv: 2.926)
{318, 1210} -> {260} (conf: 0.889, supp: 0.223, lift: 1.699, conv: 4.281)
{260, 1213} -> {318} (conf: 0.807, supp: 0.130, lift: 1.529, conv: 2.444)
{318, 1214} -> {260} (conf: 0.823, supp: 0.148, lift: 1.574, conv: 2.693)
{318, 1240} -> {260} (conf: 0.803, supp: 0.154, lift: 1.535, conv: 2.416)
{318, 1291} -> {260} (conf: 0.819, supp: 0.171, lift: 1.565, conv: 2.630)
{318, 1387} -> {260} (conf: 0.828, supp: 0.113, lift: 1.583, conv: 2.767)
{260, 1704} -> {318} (conf: 0.820, supp: 0.135, lift: 1.555, conv: 2.631)
{260, 1961} -> {318} (conf: 0.808, supp: 0.112, lift: 1.531, conv: 2.463)
{260, 3147} -> {318} (conf: 0.844, supp: 0.101, lift: 1.598, conv: 3.018)
{260, 4226} -> {318} (conf: 0.802, supp: 0.130, lift: 1.520, conv: 2.385)
{356, 541} -> {260} (conf: 0.828, supp: 0.118, lift: 1.584, conv: 2.777)
{356, 1196} -> {260} (conf: 0.895, supp: 0.231, lift: 1.711, conv: 4.526)
{260, 356} -> {1196} (conf: 0.830, supp: 0.231, lift: 1.937, conv: 3.364)
{356, 1198} -> {260} (conf: 0.801, supp: 0.206, lift: 1.531, conv: 2.394)
{356, 1200} -> {260} (conf: 0.845, supp: 0.124, lift: 1.617, conv: 3.087)
{356, 1210} -> {260} (conf: 0.883, supp: 0.217, lift: 1.689, conv: 4.078)
{356, 1214} -> {260} (conf: 0.835, supp: 0.131, lift: 1.597, conv: 2.890)
{356, 1240} -> {260} (conf: 0.808, supp: 0.144, lift: 1.545, conv: 2.484)
{356, 1291} -> {260} (conf: 0.819, supp: 0.164, lift: 1.567, conv: 2.640)
{356, 1387} -> {260} (conf: 0.832, supp: 0.102, lift: 1.592, conv: 2.846)
{364, 1196} -> {260} (conf: 0.909, supp: 0.168, lift: 1.738, conv: 5.231)
{260, 364} -> {1196} (conf: 0.861, supp: 0.168, lift: 2.009, conv: 4.111)
{364, 1198} -> {260} (conf: 0.818, supp: 0.147, lift: 1.564, conv: 2.621)
{364, 1210} -> {260} (conf: 0.898, supp: 0.158, lift: 1.717, conv: 4.663)
{260, 364} -> {1210} (conf: 0.807, supp: 0.158, lift: 1.894, conv: 2.970)
{364, 1240} -> {260} (conf: 0.823, supp: 0.101, lift: 1.574, conv: 2.700)
{364, 1291} -> {260} (conf: 0.832, supp: 0.123, lift: 1.591, conv: 2.840)
{377, 1196} -> {260} (conf: 0.911, supp: 0.111, lift: 1.742, conv: 5.347)
{260, 377} -> {1196} (conf: 0.842, supp: 0.111, lift: 1.964, conv: 3.614)
{377, 1198} -> {260} (conf: 0.836, supp: 0.105, lift: 1.599, conv: 2.915)
{377, 1210} -> {260} (conf: 0.898, supp: 0.103, lift: 1.717, conv: 4.678)
{380, 1196} -> {260} (conf: 0.905, supp: 0.111, lift: 1.730, conv: 5.006)
{260, 380} -> {1196} (conf: 0.844, supp: 0.111, lift: 1.969, conv: 3.659)
{380, 1198} -> {260} (conf: 0.835, supp: 0.107, lift: 1.596, conv: 2.885)
{260, 380} -> {1198} (conf: 0.816, supp: 0.107, lift: 1.931, conv: 3.132)
{380, 1210} -> {260} (conf: 0.896, supp: 0.105, lift: 1.714, conv: 4.607)
{457, 541} -> {260} (conf: 0.857, supp: 0.108, lift: 1.639, conv: 3.334)
{457, 858} -> {260} (conf: 0.807, supp: 0.126, lift: 1.544, conv: 2.474)
{457, 1036} -> {260} (conf: 0.816, supp: 0.138, lift: 1.561, conv: 2.599)
{457, 1097} -> {260} (conf: 0.819, supp: 0.122, lift: 1.566, conv: 2.633)
{457, 1136} -> {260} (conf: 0.844, supp: 0.121, lift: 1.614, conv: 3.057)
{457, 1196} -> {260} (conf: 0.908, supp: 0.189, lift: 1.736, conv: 5.184)
{260, 457} -> {1196} (conf: 0.832, supp: 0.189, lift: 1.940, conv: 3.394)
{457, 1197} -> {260} (conf: 0.821, supp: 0.133, lift: 1.571, conv: 2.671)
{457, 1198} -> {260} (conf: 0.832, supp: 0.183, lift: 1.591, conv: 2.839)
{260, 457} -> {1198} (conf: 0.805, supp: 0.183, lift: 1.907, conv: 2.968)
{457, 1200} -> {260} (conf: 0.866, supp: 0.116, lift: 1.655, conv: 3.547)
{457, 1210} -> {260} (conf: 0.894, supp: 0.174, lift: 1.710, conv: 4.518)
{457, 1214} -> {260} (conf: 0.863, supp: 0.121, lift: 1.651, conv: 3.487)
{457, 1240} -> {260} (conf: 0.837, supp: 0.134, lift: 1.601, conv: 2.932)
{457, 1270} -> {260} (conf: 0.804, supp: 0.154, lift: 1.537, conv: 2.431)
{457, 1291} -> {260} (conf: 0.851, supp: 0.147, lift: 1.627, conv: 3.200)
{457, 2716} -> {260} (conf: 0.827, supp: 0.101, lift: 1.581, conv: 2.753)
{457, 4993} -> {260} (conf: 0.803, supp: 0.101, lift: 1.536, conv: 2.423)
{480, 541} -> {260} (conf: 0.867, supp: 0.109, lift: 1.659, conv: 3.599)
{480, 858} -> {260} (conf: 0.821, supp: 0.124, lift: 1.569, conv: 2.659)
{480, 1036} -> {260} (conf: 0.824, supp: 0.134, lift: 1.576, conv: 2.713)
{480, 1097} -> {260} (conf: 0.821, supp: 0.131, lift: 1.570, conv: 2.664)
{480, 1136} -> {260} (conf: 0.848, supp: 0.128, lift: 1.621, conv: 3.133)
{480, 1196} -> {260} (conf: 0.920, supp: 0.206, lift: 1.759, conv: 5.949)
{260, 480} -> {1196} (conf: 0.849, supp: 0.206, lift: 1.980, conv: 3.778)
{480, 1197} -> {260} (conf: 0.838, supp: 0.132, lift: 1.603, conv: 2.948)
{480, 1198} -> {260} (conf: 0.845, supp: 0.189, lift: 1.615, conv: 3.069)
{480, 1200} -> {260} (conf: 0.867, supp: 0.122, lift: 1.658, conv: 3.589)
{480, 1210} -> {260} (conf: 0.905, supp: 0.195, lift: 1.730, conv: 5.012)
{260, 480} -> {1210} (conf: 0.802, supp: 0.195, lift: 1.883, conv: 2.902)
{480, 1214} -> {260} (conf: 0.866, supp: 0.129, lift: 1.655, conv: 3.548)
{480, 1240} -> {260} (conf: 0.840, supp: 0.138, lift: 1.606, conv: 2.978)
{480, 1270} -> {260} (conf: 0.807, supp: 0.168, lift: 1.543, conv: 2.472)
{480, 1291} -> {260} (conf: 0.857, supp: 0.153, lift: 1.639, conv: 3.333)
{480, 1387} -> {260} (conf: 0.860, supp: 0.102, lift: 1.645, conv: 3.409)
{480, 2716} -> {260} (conf: 0.835, supp: 0.113, lift: 1.597, conv: 2.892)
{527, 541} -> {260} (conf: 0.817, supp: 0.122, lift: 1.563, conv: 2.613)
{527, 1036} -> {260} (conf: 0.804, supp: 0.126, lift: 1.537, conv: 2.428)
{527, 1196} -> {260} (conf: 0.889, supp: 0.203, lift: 1.701, conv: 4.309)
{260, 527} -> {1196} (conf: 0.833, supp: 0.203, lift: 1.943, conv: 3.420)
{527, 1198} -> {260} (conf: 0.803, supp: 0.187, lift: 1.536, conv: 2.421)
{527, 1200} -> {260} (conf: 0.835, supp: 0.118, lift: 1.596, conv: 2.883)
{527, 1210} -> {260} (conf: 0.887, supp: 0.180, lift: 1.696, conv: 4.218)
{527, 1214} -> {260} (conf: 0.829, supp: 0.128, lift: 1.585, conv: 2.785)
{527, 1240} -> {260} (conf: 0.812, supp: 0.129, lift: 1.553, conv: 2.542)
{527, 1291} -> {260} (conf: 0.831, supp: 0.140, lift: 1.588, conv: 2.816)
{527, 2716} -> {260} (conf: 0.806, supp: 0.104, lift: 1.541, conv: 2.454)
{541, 589} -> {260} (conf: 0.851, supp: 0.138, lift: 1.627, conv: 3.193)
{541, 593} -> {260} (conf: 0.814, supp: 0.143, lift: 1.556, conv: 2.558)
{541, 608} -> {260} (conf: 0.806, supp: 0.122, lift: 1.541, conv: 2.456)
{541, 858} -> {260} (conf: 0.825, supp: 0.125, lift: 1.578, conv: 2.731)
{541, 924} -> {260} (conf: 0.837, supp: 0.107, lift: 1.600, conv: 2.918)
{541, 1036} -> {260} (conf: 0.860, supp: 0.117, lift: 1.644, conv: 3.398)
{541, 1089} -> {260} (conf: 0.814, supp: 0.101, lift: 1.558, conv: 2.571)
{541, 1097} -> {260} (conf: 0.865, supp: 0.109, lift: 1.654, conv: 3.537)
{541, 1136} -> {260} (conf: 0.844, supp: 0.133, lift: 1.615, conv: 3.067)
{541, 1193} -> {260} (conf: 0.807, supp: 0.103, lift: 1.544, conv: 2.476)
{541, 1196} -> {260} (conf: 0.912, supp: 0.179, lift: 1.745, conv: 5.441)
{260, 541} -> {1196} (conf: 0.889, supp: 0.179, lift: 2.074, conv: 5.154)
{541, 1197} -> {260} (conf: 0.860, supp: 0.125, lift: 1.644, conv: 3.398)
{541, 1198} -> {260} (conf: 0.857, supp: 0.166, lift: 1.638, conv: 3.330)
{260, 541} -> {1198} (conf: 0.824, supp: 0.166, lift: 1.952, conv: 3.290)
{541, 1200} -> {260} (conf: 0.860, supp: 0.128, lift: 1.645, conv: 3.410)
{541, 1210} -> {260} (conf: 0.929, supp: 0.152, lift: 1.777, conv: 6.752)
{541, 1214} -> {260} (conf: 0.852, supp: 0.142, lift: 1.629, conv: 3.222)
{541, 1240} -> {260} (conf: 0.851, supp: 0.135, lift: 1.627, conv: 3.193)
{541, 1265} -> {260} (conf: 0.823, supp: 0.112, lift: 1.574, conv: 2.698)
{541, 1270} -> {260} (conf: 0.858, supp: 0.139, lift: 1.641, conv: 3.358)
{541, 1291} -> {260} (conf: 0.887, supp: 0.123, lift: 1.697, conv: 4.238)
{541, 2028} -> {260} (conf: 0.837, supp: 0.108, lift: 1.601, conv: 2.927)
{541, 2571} -> {260} (conf: 0.821, supp: 0.142, lift: 1.569, conv: 2.661)
{541, 2716} -> {260} (conf: 0.861, supp: 0.101, lift: 1.646, conv: 3.430)
{541, 2762} -> {260} (conf: 0.819, supp: 0.109, lift: 1.565, conv: 2.630)
{541, 4993} -> {260} (conf: 0.831, supp: 0.106, lift: 1.589, conv: 2.822)
{588, 1136} -> {260} (conf: 0.811, supp: 0.107, lift: 1.551, conv: 2.522)
{588, 1196} -> {260} (conf: 0.904, supp: 0.163, lift: 1.729, conv: 4.976)
{260, 588} -> {1196} (conf: 0.849, supp: 0.163, lift: 1.981, conv: 3.792)
{588, 1198} -> {260} (conf: 0.831, supp: 0.145, lift: 1.590, conv: 2.831)
{588, 1210} -> {260} (conf: 0.890, supp: 0.153, lift: 1.703, conv: 4.356)
{588, 1291} -> {260} (conf: 0.844, supp: 0.119, lift: 1.613, conv: 3.050)
{589, 858} -> {260} (conf: 0.818, supp: 0.144, lift: 1.565, conv: 2.626)
{589, 919} -> {260} (conf: 0.862, supp: 0.100, lift: 1.648, conv: 3.448)
{589, 1036} -> {260} (conf: 0.820, supp: 0.159, lift: 1.569, conv: 2.655)
{589, 1097} -> {260} (conf: 0.840, supp: 0.133, lift: 1.606, conv: 2.981)
{589, 1136} -> {260} (conf: 0.851, supp: 0.144, lift: 1.627, conv: 3.201)
{589, 1193} -> {260} (conf: 0.815, supp: 0.106, lift: 1.558, conv: 2.578)
{589, 1196} -> {260} (conf: 0.911, supp: 0.227, lift: 1.742, conv: 5.344)
{260, 589} -> {1196} (conf: 0.864, supp: 0.227, lift: 2.015, conv: 4.198)
{589, 1197} -> {260} (conf: 0.845, supp: 0.143, lift: 1.617, conv: 3.088)
{589, 1198} -> {260} (conf: 0.852, supp: 0.206, lift: 1.630, conv: 3.234)
{589, 1200} -> {260} (conf: 0.856, supp: 0.154, lift: 1.637, conv: 3.311)
{589, 1210} -> {260} (conf: 0.902, supp: 0.207, lift: 1.725, conv: 4.862)
{589, 1214} -> {260} (conf: 0.855, supp: 0.156, lift: 1.635, conv: 3.288)
{589, 1221} -> {260} (conf: 0.834, supp: 0.106, lift: 1.596, conv: 2.881)
{589, 1240} -> {260} (conf: 0.816, supp: 0.179, lift: 1.561, conv: 2.600)
{260, 1240} -> {589} (conf: 0.800, supp: 0.179, lift: 2.057, conv: 3.057)
{589, 1270} -> {260} (conf: 0.815, supp: 0.184, lift: 1.559, conv: 2.582)
{589, 1291} -> {260} (conf: 0.867, supp: 0.164, lift: 1.658, conv: 3.586)
{589, 1387} -> {260} (conf: 0.866, supp: 0.109, lift: 1.655, conv: 3.551)
{589, 1527} -> {260} (conf: 0.811, supp: 0.106, lift: 1.551, conv: 2.527)
{589, 2716} -> {260} (conf: 0.836, supp: 0.125, lift: 1.599, conv: 2.913)
{589, 2918} -> {260} (conf: 0.820, supp: 0.102, lift: 1.569, conv: 2.656)
{589, 4993} -> {260} (conf: 0.806, supp: 0.131, lift: 1.541, conv: 2.458)
{589, 5952} -> {260} (conf: 0.807, supp: 0.117, lift: 1.544, conv: 2.478)
{589, 7153} -> {260} (conf: 0.806, supp: 0.109, lift: 1.541, conv: 2.456)
{590, 1196} -> {260} (conf: 0.912, supp: 0.122, lift: 1.744, conv: 5.413)
{260, 590} -> {1196} (conf: 0.829, supp: 0.122, lift: 1.935, conv: 3.350)
{590, 1198} -> {260} (conf: 0.824, supp: 0.117, lift: 1.576, conv: 2.712)
{590, 1210} -> {260} (conf: 0.900, supp: 0.112, lift: 1.722, conv: 4.783)
{592, 1196} -> {260} (conf: 0.920, supp: 0.140, lift: 1.759, conv: 5.970)
{260, 592} -> {1196} (conf: 0.885, supp: 0.140, lift: 2.064, conv: 4.960)
{592, 1198} -> {260} (conf: 0.870, supp: 0.132, lift: 1.663, conv: 3.663)
{260, 592} -> {1198} (conf: 0.833, supp: 0.132, lift: 1.971, conv: 3.451)
{592, 1210} -> {260} (conf: 0.927, supp: 0.131, lift: 1.773, conv: 6.534)
{260, 592} -> {1210} (conf: 0.826, supp: 0.131, lift: 1.940, conv: 3.306)
{592, 1270} -> {260} (conf: 0.850, supp: 0.116, lift: 1.625, conv: 3.180)
{592, 1291} -> {260} (conf: 0.876, supp: 0.112, lift: 1.675, conv: 3.847)
{592, 2571} -> {260} (conf: 0.835, supp: 0.111, lift: 1.596, conv: 2.884)
{593, 924} -> {260} (conf: 0.809, supp: 0.106, lift: 1.547, conv: 2.495)
{593, 1196} -> {260} (conf: 0.888, supp: 0.234, lift: 1.698, conv: 4.267)
{260, 593} -> {1196} (conf: 0.820, supp: 0.234, lift: 1.914, conv: 3.179)
{593, 1198} -> {260} (conf: 0.805, supp: 0.216, lift: 1.540, conv: 2.450)
{593, 1200} -> {260} (conf: 0.828, supp: 0.146, lift: 1.583, conv: 2.770)
{593, 1210} -> {260} (conf: 0.891, supp: 0.210, lift: 1.705, conv: 4.395)
{260, 1213} -> {593} (conf: 0.802, supp: 0.130, lift: 1.693, conv: 2.654)
{593, 1214} -> {260} (conf: 0.819, supp: 0.157, lift: 1.566, conv: 2.633)
{593, 1240} -> {260} (conf: 0.805, supp: 0.159, lift: 1.540, conv: 2.452)
{260, 1258} -> {593} (conf: 0.813, supp: 0.111, lift: 1.716, conv: 2.809)
{593, 1291} -> {260} (conf: 0.836, supp: 0.162, lift: 1.598, conv: 2.906)
{593, 1387} -> {260} (conf: 0.827, supp: 0.119, lift: 1.581, conv: 2.757)
{595, 1196} -> {260} (conf: 0.910, supp: 0.128, lift: 1.740, conv: 5.300)
{260, 595} -> {1196} (conf: 0.838, supp: 0.128, lift: 1.956, conv: 3.533)
{595, 1198} -> {260} (conf: 0.830, supp: 0.116, lift: 1.588, conv: 2.814)
{595, 1210} -> {260} (conf: 0.897, supp: 0.118, lift: 1.715, conv: 4.618)
{608, 1036} -> {260} (conf: 0.810, supp: 0.116, lift: 1.549, conv: 2.514)
{608, 1196} -> {260} (conf: 0.885, supp: 0.178, lift: 1.693, conv: 4.162)
{608, 1198} -> {260} (conf: 0.811, supp: 0.168, lift: 1.551, conv: 2.523)
{608, 1200} -> {260} (conf: 0.838, supp: 0.114, lift: 1.603, conv: 2.947)
{608, 1210} -> {260} (conf: 0.896, supp: 0.168, lift: 1.713, conv: 4.571)
{608, 1214} -> {260} (conf: 0.822, supp: 0.126, lift: 1.572, conv: 2.684)
{608, 1240} -> {260} (conf: 0.808, supp: 0.123, lift: 1.545, conv: 2.485)
{608, 1291} -> {260} (conf: 0.850, supp: 0.121, lift: 1.625, conv: 3.180)
{648, 1196} -> {260} (conf: 0.912, supp: 0.100, lift: 1.745, conv: 5.445)
{648, 1210} -> {260} (conf: 0.910, supp: 0.109, lift: 1.739, conv: 5.278)
{733, 1196} -> {260} (conf: 0.914, supp: 0.109, lift: 1.749, conv: 5.575)
{733, 1198} -> {260} (conf: 0.849, supp: 0.101, lift: 1.623, conv: 3.155)
{733, 1210} -> {260} (conf: 0.910, supp: 0.122, lift: 1.741, conv: 5.317)
{750, 1136} -> {260} (conf: 0.807, supp: 0.105, lift: 1.544, conv: 2.478)
{750, 1196} -> {260} (conf: 0.908, supp: 0.129, lift: 1.737, conv: 5.206)
{260, 750} -> {1196} (conf: 0.877, supp: 0.129, lift: 2.046, conv: 4.638)
{750, 1198} -> {260} (conf: 0.846, supp: 0.119, lift: 1.618, conv: 3.100)
{260, 750} -> {1198} (conf: 0.812, supp: 0.119, lift: 1.922, conv: 3.073)
{750, 1210} -> {260} (conf: 0.929, supp: 0.107, lift: 1.776, conv: 6.689)
{750, 1270} -> {260} (conf: 0.837, supp: 0.101, lift: 1.600, conv: 2.926)
{750, 2571} -> {260} (conf: 0.807, supp: 0.100, lift: 1.543, conv: 2.474)
{780, 1196} -> {260} (conf: 0.920, supp: 0.124, lift: 1.760, conv: 5.991)
{780, 1198} -> {260} (conf: 0.842, supp: 0.110, lift: 1.611, conv: 3.025)
{780, 1210} -> {260} (conf: 0.914, supp: 0.141, lift: 1.747, conv: 5.517)
{260, 780} -> {1210} (conf: 0.804, supp: 0.141, lift: 1.888, conv: 2.933)
{780, 1270} -> {260} (conf: 0.806, supp: 0.102, lift: 1.541, conv: 2.456)
{858, 919} -> {260} (conf: 0.802, supp: 0.104, lift: 1.534, conv: 2.409)
{858, 1036} -> {260} (conf: 0.825, supp: 0.129, lift: 1.578, conv: 2.727)
{858, 1097} -> {260} (conf: 0.811, supp: 0.121, lift: 1.551, conv: 2.525)
{858, 1196} -> {260} (conf: 0.902, supp: 0.198, lift: 1.724, conv: 4.849)
{858, 1197} -> {260} (conf: 0.821, supp: 0.129, lift: 1.570, conv: 2.666)
{858, 1198} -> {260} (conf: 0.825, supp: 0.185, lift: 1.578, conv: 2.733)
{858, 1200} -> {260} (conf: 0.855, supp: 0.122, lift: 1.636, conv: 3.299)
{858, 1210} -> {260} (conf: 0.923, supp: 0.185, lift: 1.766, conv: 6.217)
{858, 1214} -> {260} (conf: 0.835, supp: 0.137, lift: 1.597, conv: 2.889)
{260, 1221} -> {858} (conf: 0.961, supp: 0.157, lift: 2.800, conv: 16.771)
{858, 1240} -> {260} (conf: 0.827, supp: 0.135, lift: 1.582, conv: 2.765)
{858, 1270} -> {260} (conf: 0.804, supp: 0.153, lift: 1.537, conv: 2.434)
{858, 1291} -> {260} (conf: 0.856, supp: 0.135, lift: 1.636, conv: 3.304)
{858, 1387} -> {260} (conf: 0.847, supp: 0.110, lift: 1.621, conv: 3.128)
{858, 2716} -> {260} (conf: 0.830, supp: 0.108, lift: 1.586, conv: 2.798)
{904, 1196} -> {260} (conf: 0.909, supp: 0.106, lift: 1.739, conv: 5.250)
{260, 904} -> {1196} (conf: 0.862, supp: 0.106, lift: 2.011, conv: 4.147)
{904, 1198} -> {260} (conf: 0.818, supp: 0.104, lift: 1.564, conv: 2.622)
{260, 904} -> {1198} (conf: 0.844, supp: 0.104, lift: 1.998, conv: 3.701)
{912, 1196} -> {260} (conf: 0.902, supp: 0.132, lift: 1.724, conv: 4.853)
{260, 912} -> {1196} (conf: 0.862, supp: 0.132, lift: 2.012, conv: 4.155)
{912, 1197} -> {260} (conf: 0.805, supp: 0.100, lift: 1.539, conv: 2.445)
{912, 1198} -> {260} (conf: 0.831, supp: 0.127, lift: 1.589, conv: 2.826)
{260, 912} -> {1198} (conf: 0.830, supp: 0.127, lift: 1.965, conv: 3.402)
{912, 1210} -> {260} (conf: 0.917, supp: 0.110, lift: 1.754, conv: 5.780)
{912, 1270} -> {260} (conf: 0.815, supp: 0.105, lift: 1.558, conv: 2.579)
{919, 1097} -> {260} (conf: 0.807, supp: 0.111, lift: 1.542, conv: 2.466)
{919, 1136} -> {260} (conf: 0.818, supp: 0.110, lift: 1.564, conv: 2.617)
{919, 1196} -> {260} (conf: 0.916, supp: 0.151, lift: 1.752, conv: 5.694)
{260, 919} -> {1196} (conf: 0.880, supp: 0.151, lift: 2.054, conv: 4.776)
{919, 1197} -> {260} (conf: 0.806, supp: 0.119, lift: 1.542, conv: 2.465)
{919, 1198} -> {260} (conf: 0.843, supp: 0.144, lift: 1.613, conv: 3.048)
{260, 919} -> {1198} (conf: 0.840, supp: 0.144, lift: 1.987, conv: 3.599)
{919, 1210} -> {260} (conf: 0.929, supp: 0.132, lift: 1.777, conv: 6.739)
{919, 1270} -> {260} (conf: 0.818, supp: 0.127, lift: 1.564, conv: 2.620)
{919, 1291} -> {260} (conf: 0.870, supp: 0.110, lift: 1.663, conv: 3.657)
{919, 2571} -> {260} (conf: 0.817, supp: 0.109, lift: 1.562, conv: 2.607)
{924, 1136} -> {260} (conf: 0.832, supp: 0.101, lift: 1.591, conv: 2.835)
{924, 1196} -> {260} (conf: 0.914, supp: 0.132, lift: 1.748, conv: 5.541)
{260, 924} -> {1196} (conf: 0.886, supp: 0.132, lift: 2.067, conv: 5.020)
{924, 1198} -> {260} (conf: 0.863, supp: 0.122, lift: 1.651, conv: 3.491)
{260, 924} -> {1198} (conf: 0.820, supp: 0.122, lift: 1.941, conv: 3.207)
{924, 1210} -> {260} (conf: 0.936, supp: 0.112, lift: 1.790, conv: 7.467)
{924, 1214} -> {260} (conf: 0.846, supp: 0.106, lift: 1.617, conv: 3.088)
{924, 1270} -> {260} (conf: 0.852, supp: 0.105, lift: 1.630, conv: 3.232)
{924, 2571} -> {260} (conf: 0.819, supp: 0.102, lift: 1.567, conv: 2.642)
{1036, 1089} -> {260} (conf: 0.815, supp: 0.102, lift: 1.559, conv: 2.581)
{1036, 1097} -> {260} (conf: 0.839, supp: 0.117, lift: 1.604, conv: 2.959)
{1036, 1136} -> {260} (conf: 0.849, supp: 0.127, lift: 1.623, conv: 3.158)
{1036, 1196} -> {260} (conf: 0.911, supp: 0.192, lift: 1.743, conv: 5.378)
{260, 1036} -> {1196} (conf: 0.898, supp: 0.192, lift: 2.095, conv: 5.598)
{1036, 1197} -> {260} (conf: 0.844, supp: 0.129, lift: 1.615, conv: 3.065)
{1036, 1198} -> {260} (conf: 0.841, supp: 0.184, lift: 1.609, conv: 3.008)
{260, 1036} -> {1198} (conf: 0.861, supp: 0.184, lift: 2.038, conv: 4.153)
{1036, 1200} -> {260} (conf: 0.858, supp: 0.132, lift: 1.641, conv: 3.367)
{1036, 1210} -> {260} (conf: 0.920, supp: 0.172, lift: 1.760, conv: 6.000)
{260, 1036} -> {1210} (conf: 0.805, supp: 0.172, lift: 1.890, conv: 2.944)
{1036, 1213} -> {260} (conf: 0.817, supp: 0.101, lift: 1.563, conv: 2.611)
{1036, 1214} -> {260} (conf: 0.851, supp: 0.133, lift: 1.627, conv: 3.192)
{1036, 1240} -> {260} (conf: 0.830, supp: 0.148, lift: 1.587, conv: 2.802)
{1036, 1265} -> {260} (conf: 0.815, supp: 0.120, lift: 1.559, conv: 2.585)
{1036, 1270} -> {260} (conf: 0.820, supp: 0.158, lift: 1.567, conv: 2.644)
{1036, 1291} -> {260} (conf: 0.851, supp: 0.152, lift: 1.627, conv: 3.200)
{1036, 1387} -> {260} (conf: 0.864, supp: 0.105, lift: 1.653, conv: 3.518)
{1036, 1580} -> {260} (conf: 0.826, supp: 0.103, lift: 1.580, conv: 2.746)
{1036, 2028} -> {260} (conf: 0.810, supp: 0.127, lift: 1.549, conv: 2.511)
{1036, 2571} -> {260} (conf: 0.800, supp: 0.153, lift: 1.530, conv: 2.387)
{1036, 2716} -> {260} (conf: 0.838, supp: 0.113, lift: 1.602, conv: 2.938)
{1036, 4993} -> {260} (conf: 0.817, supp: 0.111, lift: 1.562, conv: 2.607)
{1036, 5952} -> {260} (conf: 0.820, supp: 0.100, lift: 1.568, conv: 2.651)
{1073, 1196} -> {260} (conf: 0.924, supp: 0.134, lift: 1.767, conv: 6.289)
{1073, 1198} -> {260} (conf: 0.846, supp: 0.122, lift: 1.617, conv: 3.093)
{1073, 1210} -> {260} (conf: 0.930, supp: 0.137, lift: 1.779, conv: 6.850)
{1073, 1270} -> {260} (conf: 0.800, supp: 0.111, lift: 1.530, conv: 2.386)
{1079, 1196} -> {260} (conf: 0.901, supp: 0.113, lift: 1.723, conv: 4.820)
{260, 1079} -> {1196} (conf: 0.864, supp: 0.113, lift: 2.015, conv: 4.199)
{1079, 1198} -> {260} (conf: 0.829, supp: 0.111, lift: 1.585, conv: 2.785)
{260, 1079} -> {1198} (conf: 0.844, supp: 0.111, lift: 1.999, conv: 3.709)
