movieId = 2
min support - 0.1
min confidence - 0.8
max length - 3.0
{1} -> {2} (conf: 1.000, supp: 0.475, lift: 1.000, conv: 0.000)
{47, 1210} -> {1198} (conf: 0.827, supp: 0.126, lift: 2.365, conv: 3.754)
{47, 1214} -> {1198} (conf: 0.841, supp: 0.102, lift: 2.405, conv: 4.083)
{47, 1240} -> {1198} (conf: 0.828, supp: 0.111, lift: 2.369, conv: 3.783)
{47, 1270} -> {1198} (conf: 0.811, supp: 0.132, lift: 2.320, conv: 3.442)
{47, 1198} -> {1270} (conf: 0.821, supp: 0.132, lift: 2.338, conv: 3.633)
{47, 1291} -> {1198} (conf: 0.921, supp: 0.132, lift: 2.635, conv: 8.257)
{47, 1198} -> {1291} (conf: 0.823, supp: 0.132, lift: 2.740, conv: 3.956)
{47, 1291} -> {1210} (conf: 0.808, supp: 0.116, lift: 2.261, conv: 3.345)
{47, 1214} -> {1270} (conf: 0.835, supp: 0.102, lift: 2.377, conv: 3.932)
{47, 1240} -> {1270} (conf: 0.812, supp: 0.109, lift: 2.310, conv: 3.444)
{47, 1265} -> {1270} (conf: 0.826, supp: 0.103, lift: 2.350, conv: 3.719)
{47, 1291} -> {1270} (conf: 0.828, supp: 0.119, lift: 2.357, conv: 3.772)
{47, 1527} -> {2571} (conf: 0.851, supp: 0.102, lift: 2.505, conv: 4.424)
{47, 1580} -> {2571} (conf: 0.840, supp: 0.112, lift: 2.474, conv: 4.137)
{47, 2028} -> {2571} (conf: 0.863, supp: 0.114, lift: 2.539, conv: 4.802)
{47, 2762} -> {2571} (conf: 0.872, supp: 0.129, lift: 2.566, conv: 5.144)
{47, 2858} -> {2571} (conf: 0.877, supp: 0.111, lift: 2.582, conv: 5.370)
{47, 2959} -> {2571} (conf: 0.877, supp: 0.120, lift: 2.582, conv: 5.375)
{47, 3578} -> {2571} (conf: 0.887, supp: 0.110, lift: 2.610, conv: 5.827)
{47, 4306} -> {2571} (conf: 0.881, supp: 0.109, lift: 2.594, conv: 5.548)
{47, 4993} -> {2571} (conf: 0.887, supp: 0.115, lift: 2.612, conv: 5.850)
{47, 5952} -> {2571} (conf: 0.889, supp: 0.104, lift: 2.618, conv: 5.964)
{47, 2858} -> {2762} (conf: 0.808, supp: 0.102, lift: 2.921, conv: 3.776)
{47, 4306} -> {2762} (conf: 0.810, supp: 0.100, lift: 2.925, conv: 3.802)
{47, 4993} -> {2762} (conf: 0.802, supp: 0.104, lift: 2.897, conv: 3.651)
{47, 5952} -> {4993} (conf: 0.954, supp: 0.111, lift: 3.800, conv: 16.303)
{47, 4993} -> {5952} (conf: 0.863, supp: 0.111, lift: 3.916, conv: 5.676)
{47, 7153} -> {4993} (conf: 0.949, supp: 0.104, lift: 3.778, conv: 14.576)
{47, 4993} -> {7153} (conf: 0.806, supp: 0.104, lift: 3.877, conv: 4.087)
{47, 7153} -> {5952} (conf: 0.932, supp: 0.102, lift: 4.232, conv: 11.522)
{47, 5952} -> {7153} (conf: 0.876, supp: 0.102, lift: 4.215, conv: 6.405)
{50, 110} -> {318} (conf: 0.808, supp: 0.181, lift: 1.544, conv: 2.484)
{50, 150} -> {318} (conf: 0.804, supp: 0.156, lift: 1.536, conv: 2.428)
{50, 253} -> {318} (conf: 0.808, supp: 0.104, lift: 1.545, conv: 2.485)
{50, 1097} -> {260} (conf: 0.802, supp: 0.104, lift: 2.056, conv: 3.080)
{50, 1196} -> {260} (conf: 0.920, supp: 0.145, lift: 2.359, conv: 7.612)
{50, 260} -> {1196} (conf: 0.832, supp: 0.145, lift: 2.369, conv: 3.865)
{50, 1197} -> {260} (conf: 0.810, supp: 0.106, lift: 2.077, conv: 3.212)
{50, 1198} -> {260} (conf: 0.826, supp: 0.137, lift: 2.117, conv: 3.500)
{50, 1210} -> {260} (conf: 0.910, supp: 0.141, lift: 2.335, conv: 6.813)
{50, 260} -> {1210} (conf: 0.809, supp: 0.141, lift: 2.265, conv: 3.370)
{50, 1214} -> {260} (conf: 0.854, supp: 0.104, lift: 2.190, conv: 4.176)
{50, 1240} -> {260} (conf: 0.823, supp: 0.110, lift: 2.110, conv: 3.441)
{50, 1291} -> {260} (conf: 0.836, supp: 0.120, lift: 2.144, conv: 3.724)
{50, 293} -> {296} (conf: 0.801, supp: 0.114, lift: 1.834, conv: 2.834)
{50, 293} -> {318} (conf: 0.820, supp: 0.117, lift: 1.567, conv: 2.644)
{50, 296} -> {318} (conf: 0.803, supp: 0.194, lift: 1.534, conv: 2.417)
{50, 608} -> {296} (conf: 0.817, supp: 0.123, lift: 1.870, conv: 3.082)
{50, 858} -> {296} (conf: 0.817, supp: 0.100, lift: 1.868, conv: 3.069)
{50, 1089} -> {296} (conf: 0.897, supp: 0.101, lift: 2.052, conv: 5.444)
{50, 2028} -> {296} (conf: 0.801, supp: 0.104, lift: 1.834, conv: 2.833)
{50, 2858} -> {296} (conf: 0.811, supp: 0.104, lift: 1.855, conv: 2.972)
{50, 2959} -> {296} (conf: 0.816, supp: 0.103, lift: 1.867, conv: 3.055)
{50, 356} -> {318} (conf: 0.810, supp: 0.201, lift: 1.547, conv: 2.504)
{50, 364} -> {318} (conf: 0.811, supp: 0.151, lift: 1.549, conv: 2.518)
{50, 500} -> {318} (conf: 0.802, supp: 0.120, lift: 1.532, conv: 2.404)
{50, 527} -> {318} (conf: 0.833, supp: 0.161, lift: 1.592, conv: 2.856)
{50, 539} -> {318} (conf: 0.819, supp: 0.103, lift: 1.565, conv: 2.634)
{50, 587} -> {318} (conf: 0.818, supp: 0.106, lift: 1.563, conv: 2.617)
{50, 590} -> {318} (conf: 0.823, supp: 0.131, lift: 1.573, conv: 2.698)
{50, 595} -> {318} (conf: 0.804, supp: 0.112, lift: 1.537, conv: 2.437)
{50, 858} -> {318} (conf: 0.829, supp: 0.102, lift: 1.584, conv: 2.786)
{50, 1036} -> {318} (conf: 0.822, supp: 0.119, lift: 1.571, conv: 2.675)
{50, 1196} -> {318} (conf: 0.803, supp: 0.127, lift: 1.535, conv: 2.422)
{50, 1265} -> {318} (conf: 0.832, supp: 0.112, lift: 1.590, conv: 2.834)
{50, 1704} -> {318} (conf: 0.873, supp: 0.102, lift: 1.669, conv: 3.757)
{50, 2028} -> {318} (conf: 0.829, supp: 0.107, lift: 1.584, conv: 2.787)
{50, 2762} -> {318} (conf: 0.814, supp: 0.117, lift: 1.556, conv: 2.565)
{50, 2858} -> {318} (conf: 0.814, supp: 0.104, lift: 1.555, conv: 2.560)
{50, 2959} -> {318} (conf: 0.833, supp: 0.105, lift: 1.592, conv: 2.857)
{50, 349} -> {457} (conf: 0.862, supp: 0.118, lift: 1.585, conv: 3.304)
{50, 377} -> {356} (conf: 0.819, supp: 0.140, lift: 1.260, conv: 1.932)
{50, 480} -> {356} (conf: 0.800, supp: 0.189, lift: 1.232, conv: 1.757)
{50, 500} -> {356} (conf: 0.841, supp: 0.126, lift: 1.295, conv: 2.206)
{50, 527} -> {356} (conf: 0.807, supp: 0.156, lift: 1.242, conv: 1.813)
{50, 539} -> {356} (conf: 0.865, supp: 0.109, lift: 1.331, conv: 2.592)
{50, 587} -> {356} (conf: 0.865, supp: 0.112, lift: 1.333, conv: 2.605)
{50, 590} -> {356} (conf: 0.803, supp: 0.128, lift: 1.237, conv: 1.783)
{50, 597} -> {356} (conf: 0.872, supp: 0.102, lift: 1.343, conv: 2.743)
{50, 648} -> {356} (conf: 0.813, supp: 0.102, lift: 1.251, conv: 1.872)
{50, 733} -> {356} (conf: 0.807, supp: 0.110, lift: 1.243, conv: 1.817)
{50, 780} -> {356} (conf: 0.807, supp: 0.119, lift: 1.242, conv: 1.815)
{50, 1036} -> {356} (conf: 0.807, supp: 0.117, lift: 1.242, conv: 1.813)
{50, 1097} -> {356} (conf: 0.812, supp: 0.105, lift: 1.249, conv: 1.860)
{50, 1265} -> {356} (conf: 0.818, supp: 0.110, lift: 1.260, conv: 1.931)
{50, 2028} -> {356} (conf: 0.818, supp: 0.106, lift: 1.260, conv: 1.929)
{50, 377} -> {457} (conf: 0.825, supp: 0.141, lift: 1.517, conv: 2.607)
{50, 377} -> {480} (conf: 0.821, supp: 0.140, lift: 1.290, conv: 2.030)
{50, 587} -> {457} (conf: 0.805, supp: 0.105, lift: 1.481, conv: 2.341)
{50, 500} -> {480} (conf: 0.805, supp: 0.121, lift: 1.265, conv: 1.867)
{50, 587} -> {480} (conf: 0.833, supp: 0.108, lift: 1.308, conv: 2.171)
{50, 589} -> {480} (conf: 0.801, supp: 0.177, lift: 1.258, conv: 1.823)
{50, 648} -> {480} (conf: 0.815, supp: 0.102, lift: 1.280, conv: 1.963)
{50, 780} -> {480} (conf: 0.829, supp: 0.123, lift: 1.303, conv: 2.127)
{50, 1036} -> {589} (conf: 0.801, supp: 0.116, lift: 1.549, conv: 2.426)
{50, 1240} -> {589} (conf: 0.848, supp: 0.114, lift: 1.640, conv: 3.184)
{50, 608} -> {593} (conf: 0.801, supp: 0.121, lift: 1.538, conv: 2.407)
{50, 858} -> {593} (conf: 0.820, supp: 0.101, lift: 1.574, conv: 2.661)
{50, 1097} -> {1198} (conf: 0.814, supp: 0.105, lift: 2.328, conv: 3.490)
{50, 1097} -> {1270} (conf: 0.820, supp: 0.106, lift: 2.334, conv: 3.604)
{50, 1136} -> {1198} (conf: 0.831, supp: 0.101, lift: 2.378, conv: 3.855)
{50, 1197} -> {1196} (conf: 0.809, supp: 0.106, lift: 2.304, conv: 3.397)
{50, 1198} -> {1196} (conf: 0.818, supp: 0.136, lift: 2.330, conv: 3.570)
{50, 1196} -> {1198} (conf: 0.859, supp: 0.136, lift: 2.457, conv: 4.609)
{50, 1210} -> {1196} (conf: 0.907, supp: 0.141, lift: 2.582, conv: 6.970)
{50, 1196} -> {1210} (conf: 0.891, supp: 0.141, lift: 2.494, conv: 5.903)
{50, 1214} -> {1196} (conf: 0.832, supp: 0.101, lift: 2.370, conv: 3.871)
{50, 1240} -> {1196} (conf: 0.821, supp: 0.110, lift: 2.337, conv: 3.618)
{50, 1196} -> {1270} (conf: 0.804, supp: 0.127, lift: 2.288, conv: 3.310)
{50, 1291} -> {1196} (conf: 0.847, supp: 0.122, lift: 2.411, conv: 4.233)
{50, 1197} -> {1198} (conf: 0.846, supp: 0.111, lift: 2.419, conv: 4.217)
{50, 1210} -> {1198} (conf: 0.840, supp: 0.130, lift: 2.404, conv: 4.076)
{50, 1214} -> {1198} (conf: 0.861, supp: 0.105, lift: 2.462, conv: 4.669)
{50, 1240} -> {1198} (conf: 0.859, supp: 0.115, lift: 2.456, conv: 4.600)
{50, 1265} -> {1198} (conf: 0.812, supp: 0.109, lift: 2.324, conv: 3.465)
{50, 1270} -> {1198} (conf: 0.823, supp: 0.134, lift: 2.353, conv: 3.667)
{50, 1198} -> {1270} (conf: 0.808, supp: 0.134, lift: 2.301, conv: 3.384)
{50, 1291} -> {1198} (conf: 0.936, supp: 0.134, lift: 2.677, conv: 10.135)
{50, 1198} -> {1291} (conf: 0.811, supp: 0.134, lift: 2.698, conv: 3.697)
{50, 2028} -> {1198} (conf: 0.800, supp: 0.104, lift: 2.289, conv: 3.256)
{50, 1291} -> {1210} (conf: 0.821, supp: 0.118, lift: 2.298, conv: 3.588)
{50, 1214} -> {1270} (conf: 0.829, supp: 0.101, lift: 2.359, conv: 3.793)
{50, 1240} -> {1270} (conf: 0.830, supp: 0.111, lift: 2.362, conv: 3.814)
{50, 1265} -> {1270} (conf: 0.819, supp: 0.110, lift: 2.332, conv: 3.593)
{50, 1291} -> {1270} (conf: 0.828, supp: 0.119, lift: 2.355, conv: 3.762)
{50, 1527} -> {2571} (conf: 0.862, supp: 0.100, lift: 2.537, conv: 4.780)
{50, 1580} -> {2571} (conf: 0.839, supp: 0.114, lift: 2.469, conv: 4.095)
{50, 2028} -> {2571} (conf: 0.863, supp: 0.112, lift: 2.541, conv: 4.817)
{50, 2762} -> {2571} (conf: 0.858, supp: 0.124, lift: 2.526, conv: 4.649)
{50, 2858} -> {2571} (conf: 0.865, supp: 0.111, lift: 2.548, conv: 4.908)
{50, 2959} -> {2571} (conf: 0.892, supp: 0.112, lift: 2.626, conv: 6.116)
{50, 3578} -> {2571} (conf: 0.902, supp: 0.104, lift: 2.657, conv: 6.764)
{50, 4306} -> {2571} (conf: 0.898, supp: 0.104, lift: 2.643, conv: 6.450)
{50, 4993} -> {2571} (conf: 0.894, supp: 0.106, lift: 2.633, conv: 6.241)
{50, 2858} -> {2762} (conf: 0.801, supp: 0.102, lift: 2.893, conv: 3.632)
{50, 5952} -> {4993} (conf: 0.952, supp: 0.103, lift: 3.789, conv: 15.451)
{50, 4993} -> {5952} (conf: 0.867, supp: 0.103, lift: 3.938, conv: 5.882)
{62, 110} -> {356} (conf: 0.840, supp: 0.121, lift: 1.293, conv: 2.189)
{62, 150} -> {356} (conf: 0.822, supp: 0.139, lift: 1.266, conv: 1.973)
{62, 377} -> {150} (conf: 0.803, supp: 0.101, lift: 1.553, conv: 2.452)
{62, 590} -> {150} (conf: 0.807, supp: 0.108, lift: 1.562, conv: 2.508)
{62, 318} -> {356} (conf: 0.847, supp: 0.130, lift: 1.305, conv: 2.295)
{62, 593} -> {318} (conf: 0.801, supp: 0.105, lift: 1.530, conv: 2.391)
{62, 364} -> {356} (conf: 0.856, supp: 0.128, lift: 1.318, conv: 2.438)
{62, 377} -> {356} (conf: 0.880, supp: 0.111, lift: 1.355, conv: 2.928)
{62, 457} -> {356} (conf: 0.844, supp: 0.135, lift: 1.299, conv: 2.242)
{62, 480} -> {356} (conf: 0.870, supp: 0.140, lift: 1.339, conv: 2.693)
{62, 500} -> {356} (conf: 0.869, supp: 0.123, lift: 1.337, conv: 2.667)
{62, 527} -> {356} (conf: 0.883, supp: 0.112, lift: 1.360, conv: 2.996)
{62, 539} -> {356} (conf: 0.876, supp: 0.113, lift: 1.348, conv: 2.816)
{62, 587} -> {356} (conf: 0.898, supp: 0.108, lift: 1.382, conv: 3.423)
{62, 588} -> {356} (conf: 0.806, supp: 0.107, lift: 1.241, conv: 1.805)
{62, 589} -> {356} (conf: 0.887, supp: 0.105, lift: 1.366, conv: 3.108)
{62, 590} -> {356} (conf: 0.833, supp: 0.111, lift: 1.283, conv: 2.101)
{62, 593} -> {356} (conf: 0.868, supp: 0.114, lift: 1.337, conv: 2.665)
{62, 595} -> {356} (conf: 0.835, supp: 0.104, lift: 1.286, conv: 2.124)
{62, 588} -> {364} (conf: 0.806, supp: 0.107, lift: 1.531, conv: 2.439)
{62, 595} -> {364} (conf: 0.828, supp: 0.104, lift: 1.574, conv: 2.760)
{62, 377} -> {457} (conf: 0.839, supp: 0.106, lift: 1.543, conv: 2.833)
{62, 377} -> {480} (conf: 0.831, supp: 0.105, lift: 1.306, conv: 2.155)
{95, 356} -> {480} (conf: 0.870, supp: 0.101, lift: 1.366, conv: 2.792)
{95, 480} -> {377} (conf: 0.802, supp: 0.102, lift: 1.861, conv: 2.868)
{95, 377} -> {480} (conf: 0.891, supp: 0.102, lift: 1.400, conv: 3.348)
{95, 480} -> {457} (conf: 0.812, supp: 0.103, lift: 1.494, conv: 2.432)
{95, 457} -> {480} (conf: 0.859, supp: 0.103, lift: 1.349, conv: 2.577)
{110, 141} -> {356} (conf: 0.815, supp: 0.100, lift: 1.255, conv: 1.897)
{150, 266} -> {110} (conf: 0.802, supp: 0.103, lift: 1.538, conv: 2.413)
{110, 161} -> {457} (conf: 0.819, supp: 0.159, lift: 1.505, conv: 2.514)
{110, 208} -> {356} (conf: 0.810, supp: 0.111, lift: 1.247, conv: 1.845)
{110, 208} -> {480} (conf: 0.808, supp: 0.111, lift: 1.269, conv: 1.893)
{110, 541} -> {260} (conf: 0.852, supp: 0.104, lift: 2.186, conv: 4.135)
{110, 858} -> {260} (conf: 0.821, supp: 0.113, lift: 2.105, conv: 3.406)
{110, 919} -> {260} (conf: 0.825, supp: 0.111, lift: 2.115, conv: 3.485)
{110, 1097} -> {260} (conf: 0.813, supp: 0.135, lift: 2.084, conv: 3.257)
{110, 1136} -> {260} (conf: 0.825, supp: 0.116, lift: 2.117, conv: 3.496)
{110, 1196} -> {260} (conf: 0.925, supp: 0.193, lift: 2.373, conv: 8.173)
{110, 260} -> {1196} (conf: 0.853, supp: 0.193, lift: 2.428, conv: 4.405)
{110, 1197} -> {260} (conf: 0.828, supp: 0.128, lift: 2.122, conv: 3.541)
{110, 1198} -> {260} (conf: 0.843, supp: 0.175, lift: 2.161, conv: 3.884)
{110, 1200} -> {260} (conf: 0.873, supp: 0.117, lift: 2.239, conv: 4.806)
{110, 1210} -> {260} (conf: 0.898, supp: 0.188, lift: 2.303, conv: 5.998)
{110, 260} -> {1210} (conf: 0.833, supp: 0.188, lift: 2.332, conv: 3.854)
{110, 1214} -> {260} (conf: 0.871, supp: 0.125, lift: 2.233, conv: 4.722)
{110, 1240} -> {260} (conf: 0.836, supp: 0.141, lift: 2.144, conv: 3.721)
{110, 1270} -> {260} (conf: 0.807, supp: 0.160, lift: 2.068, conv: 3.155)
{110, 1291} -> {260} (conf: 0.841, supp: 0.157, lift: 2.157, conv: 3.842)
{110, 2115} -> {260} (conf: 0.844, supp: 0.101, lift: 2.164, conv: 3.907)
{110, 2716} -> {260} (conf: 0.834, supp: 0.109, lift: 2.140, conv: 3.683)
{266, 318} -> {110} (conf: 0.807, supp: 0.105, lift: 1.548, conv: 2.476)
{110, 266} -> {356} (conf: 0.813, supp: 0.115, lift: 1.253, conv: 1.879)
{266, 480} -> {110} (conf: 0.803, supp: 0.105, lift: 1.541, conv: 2.431)
{266, 590} -> {110} (conf: 0.812, supp: 0.103, lift: 1.558, conv: 2.547)
{110, 292} -> {457} (conf: 0.804, supp: 0.153, lift: 1.479, conv: 2.330)
{110, 316} -> {480} (conf: 0.800, supp: 0.175, lift: 1.257, conv: 1.821)
{110, 318} -> {356} (conf: 0.809, supp: 0.271, lift: 1.245, conv: 1.834)
{318, 553} -> {110} (conf: 0.808, supp: 0.106, lift: 1.550, conv: 2.489)
{110, 608} -> {318} (conf: 0.807, supp: 0.110, lift: 1.542, conv: 2.471)
{110, 858} -> {318} (conf: 0.800, supp: 0.111, lift: 1.529, conv: 2.384)
{110, 1704} -> {318} (conf: 0.852, supp: 0.109, lift: 1.629, conv: 3.227)
{110, 2959} -> {318} (conf: 0.805, supp: 0.102, lift: 1.538, conv: 2.439)
{110, 339} -> {356} (conf: 0.807, supp: 0.126, lift: 1.243, conv: 1.818)
{110, 344} -> {356} (conf: 0.820, supp: 0.112, lift: 1.263, conv: 1.950)
{110, 349} -> {457} (conf: 0.861, supp: 0.192, lift: 1.584, conv: 3.287)
{110, 350} -> {356} (conf: 0.844, supp: 0.116, lift: 1.300, conv: 2.252)
{110, 350} -> {457} (conf: 0.863, supp: 0.118, lift: 1.588, conv: 3.342)
{110, 350} -> {480} (conf: 0.823, supp: 0.113, lift: 1.293, conv: 2.057)
{110, 357} -> {356} (conf: 0.847, supp: 0.117, lift: 1.304, conv: 2.290)
{110, 364} -> {356} (conf: 0.829, supp: 0.250, lift: 1.276, conv: 2.045)
{110, 367} -> {356} (conf: 0.817, supp: 0.167, lift: 1.258, conv: 1.914)
{110, 368} -> {356} (conf: 0.850, supp: 0.128, lift: 1.309, conv: 2.340)
{110, 377} -> {356} (conf: 0.846, supp: 0.227, lift: 1.302, conv: 2.271)
{110, 440} -> {356} (conf: 0.834, supp: 0.123, lift: 1.284, conv: 2.107)
{110, 454} -> {356} (conf: 0.870, supp: 0.149, lift: 1.339, conv: 2.690)
{110, 474} -> {356} (conf: 0.837, supp: 0.134, lift: 1.289, conv: 2.151)
{110, 480} -> {356} (conf: 0.822, supp: 0.311, lift: 1.265, conv: 1.967)
{110, 500} -> {356} (conf: 0.866, supp: 0.219, lift: 1.334, conv: 2.625)
{110, 508} -> {356} (conf: 0.906, supp: 0.129, lift: 1.396, conv: 3.744)
{110, 527} -> {356} (conf: 0.852, supp: 0.237, lift: 1.311, conv: 2.360)
{110, 539} -> {356} (conf: 0.878, supp: 0.178, lift: 1.352, conv: 2.872)
{110, 586} -> {356} (conf: 0.860, supp: 0.130, lift: 1.324, conv: 2.506)
{110, 587} -> {356} (conf: 0.881, supp: 0.199, lift: 1.357, conv: 2.955)
{110, 589} -> {356} (conf: 0.812, supp: 0.264, lift: 1.251, conv: 1.867)
{110, 590} -> {356} (conf: 0.803, supp: 0.228, lift: 1.237, conv: 1.780)
{110, 593} -> {356} (conf: 0.813, supp: 0.263, lift: 1.251, conv: 1.871)
{110, 594} -> {356} (conf: 0.832, supp: 0.110, lift: 1.281, conv: 2.088)
{110, 595} -> {356} (conf: 0.807, supp: 0.188, lift: 1.242, conv: 1.816)
{110, 597} -> {356} (conf: 0.886, supp: 0.176, lift: 1.364, conv: 3.080)
{110, 648} -> {356} (conf: 0.832, supp: 0.153, lift: 1.281, conv: 2.086)
{110, 733} -> {356} (conf: 0.806, supp: 0.153, lift: 1.241, conv: 1.808)
{110, 736} -> {356} (conf: 0.824, supp: 0.150, lift: 1.269, conv: 1.995)
{110, 780} -> {356} (conf: 0.831, supp: 0.196, lift: 1.280, conv: 2.078)
{110, 858} -> {356} (conf: 0.821, supp: 0.113, lift: 1.264, conv: 1.957)
{110, 919} -> {356} (conf: 0.828, supp: 0.111, lift: 1.275, conv: 2.038)
{110, 1036} -> {356} (conf: 0.823, supp: 0.149, lift: 1.266, conv: 1.975)
{110, 1073} -> {356} (conf: 0.807, supp: 0.111, lift: 1.243, conv: 1.818)
{110, 1097} -> {356} (conf: 0.837, supp: 0.139, lift: 1.288, conv: 2.146)
{110, 1136} -> {356} (conf: 0.809, supp: 0.113, lift: 1.245, conv: 1.834)
{110, 1198} -> {356} (conf: 0.801, supp: 0.166, lift: 1.234, conv: 1.763)
{110, 1240} -> {356} (conf: 0.804, supp: 0.136, lift: 1.238, conv: 1.791)
{110, 1265} -> {356} (conf: 0.851, supp: 0.129, lift: 1.310, conv: 2.345)
{110, 1270} -> {356} (conf: 0.823, supp: 0.163, lift: 1.268, conv: 1.984)
{110, 1291} -> {356} (conf: 0.807, supp: 0.150, lift: 1.243, conv: 1.818)
{110, 1527} -> {356} (conf: 0.811, supp: 0.113, lift: 1.249, conv: 1.857)
{110, 1682} -> {356} (conf: 0.863, supp: 0.103, lift: 1.329, conv: 2.560)
{110, 1704} -> {356} (conf: 0.867, supp: 0.111, lift: 1.335, conv: 2.640)
{110, 1721} -> {356} (conf: 0.858, supp: 0.101, lift: 1.321, conv: 2.471)
{110, 1961} -> {356} (conf: 0.887, supp: 0.102, lift: 1.365, conv: 3.092)
{110, 2028} -> {356} (conf: 0.825, supp: 0.141, lift: 1.271, conv: 2.006)
{110, 2716} -> {356} (conf: 0.825, supp: 0.108, lift: 1.270, conv: 2.002)
{110, 2762} -> {356} (conf: 0.832, supp: 0.136, lift: 1.281, conv: 2.089)
{110, 2858} -> {356} (conf: 0.833, supp: 0.104, lift: 1.283, conv: 2.103)
{110, 2959} -> {356} (conf: 0.846, supp: 0.107, lift: 1.302, conv: 2.273)
{110, 3147} -> {356} (conf: 0.874, supp: 0.108, lift: 1.346, conv: 2.792)
{110, 3578} -> {356} (conf: 0.832, supp: 0.128, lift: 1.281, conv: 2.084)
{110, 4306} -> {356} (conf: 0.843, supp: 0.113, lift: 1.299, conv: 2.239)
{110, 4993} -> {356} (conf: 0.822, supp: 0.120, lift: 1.266, conv: 1.973)
{110, 5952} -> {356} (conf: 0.835, supp: 0.110, lift: 1.286, conv: 2.130)
{110, 7153} -> {356} (conf: 0.839, supp: 0.103, lift: 1.292, conv: 2.182)
{110, 594} -> {364} (conf: 0.811, supp: 0.108, lift: 1.541, conv: 2.511)
{110, 595} -> {364} (conf: 0.812, supp: 0.189, lift: 1.543, conv: 2.523)
{110, 367} -> {480} (conf: 0.814, supp: 0.167, lift: 1.278, conv: 1.949)
{110, 368} -> {457} (conf: 0.830, supp: 0.125, lift: 1.527, conv: 2.686)
{110, 368} -> {480} (conf: 0.833, supp: 0.125, lift: 1.308, conv: 2.175)
{110, 377} -> {457} (conf: 0.816, supp: 0.219, lift: 1.501, conv: 2.478)
{110, 377} -> {480} (conf: 0.851, supp: 0.228, lift: 1.337, conv: 2.435)
{110, 434} -> {457} (conf: 0.809, supp: 0.101, lift: 1.488, conv: 2.392)
{110, 434} -> {480} (conf: 0.811, supp: 0.101, lift: 1.275, conv: 1.928)
{110, 440} -> {457} (conf: 0.846, supp: 0.125, lift: 1.555, conv: 2.958)
{110, 440} -> {480} (conf: 0.813, supp: 0.120, lift: 1.278, conv: 1.946)
{110, 454} -> {457} (conf: 0.846, supp: 0.145, lift: 1.555, conv: 2.954)
{110, 454} -> {480} (conf: 0.821, supp: 0.140, lift: 1.290, conv: 2.035)
{110, 474} -> {457} (conf: 0.886, supp: 0.142, lift: 1.629, conv: 4.000)
{457, 553} -> {110} (conf: 0.806, supp: 0.116, lift: 1.547, conv: 2.473)
{110, 553} -> {457} (conf: 0.809, supp: 0.116, lift: 1.489, conv: 2.394)
{110, 474} -> {480} (conf: 0.832, supp: 0.133, lift: 1.307, conv: 2.162)
{110, 500} -> {480} (conf: 0.820, supp: 0.208, lift: 1.288, conv: 2.016)
{110, 508} -> {480} (conf: 0.811, supp: 0.116, lift: 1.274, conv: 1.921)
{110, 539} -> {480} (conf: 0.809, supp: 0.164, lift: 1.272, conv: 1.908)
{110, 586} -> {480} (conf: 0.842, supp: 0.127, lift: 1.323, conv: 2.300)
{110, 587} -> {480} (conf: 0.831, supp: 0.188, lift: 1.305, conv: 2.149)
{110, 589} -> {480} (conf: 0.841, supp: 0.273, lift: 1.321, conv: 2.287)
{110, 592} -> {480} (conf: 0.802, supp: 0.170, lift: 1.261, conv: 1.840)
{110, 594} -> {480} (conf: 0.801, supp: 0.106, lift: 1.258, conv: 1.827)
{110, 597} -> {480} (conf: 0.802, supp: 0.159, lift: 1.260, conv: 1.838)
{110, 648} -> {480} (conf: 0.830, supp: 0.153, lift: 1.305, conv: 2.144)
{110, 733} -> {480} (conf: 0.815, supp: 0.154, lift: 1.280, conv: 1.963)
{110, 736} -> {480} (conf: 0.849, supp: 0.155, lift: 1.334, conv: 2.410)
{110, 780} -> {480} (conf: 0.852, supp: 0.201, lift: 1.339, conv: 2.461)
{110, 1036} -> {480} (conf: 0.803, supp: 0.145, lift: 1.261, conv: 1.843)
{110, 1097} -> {480} (conf: 0.800, supp: 0.133, lift: 1.257, conv: 1.820)
{110, 1200} -> {480} (conf: 0.812, supp: 0.109, lift: 1.275, conv: 1.930)
{110, 1214} -> {480} (conf: 0.805, supp: 0.116, lift: 1.264, conv: 1.862)
{110, 1580} -> {480} (conf: 0.810, supp: 0.142, lift: 1.272, conv: 1.913)
{553, 593} -> {110} (conf: 0.810, supp: 0.102, lift: 1.555, conv: 2.524)
{110, 1200} -> {589} (conf: 0.826, supp: 0.111, lift: 1.597, conv: 2.775)
{110, 1240} -> {589} (conf: 0.838, supp: 0.141, lift: 1.620, conv: 2.975)
{110, 608} -> {593} (conf: 0.816, supp: 0.112, lift: 1.567, conv: 2.606)
{110, 858} -> {1196} (conf: 0.817, supp: 0.113, lift: 2.326, conv: 3.544)
{110, 858} -> {1198} (conf: 0.802, supp: 0.111, lift: 2.294, conv: 3.285)
{110, 919} -> {1196} (conf: 0.823, supp: 0.111, lift: 2.343, conv: 3.664)
{110, 919} -> {1198} (conf: 0.847, supp: 0.114, lift: 2.424, conv: 4.265)
{110, 1097} -> {1196} (conf: 0.805, supp: 0.134, lift: 2.293, conv: 3.332)
{110, 1136} -> {1196} (conf: 0.818, supp: 0.115, lift: 2.328, conv: 3.558)
{110, 1136} -> {1198} (conf: 0.831, supp: 0.117, lift: 2.378, conv: 3.857)
