userId,reviews
56324,90
56325,90
56326,90
56327,90
56328,90
56329,90
56330,90
56331,90
56332,90
56333,90
56334,90
56335,90
56336,90
56337,90
56338,90
56339,90
56340,90
56341,90
56342,90
56343,90
56344,90
56345,90
56346,90
56347,90
56348,90
56349,90
56350,90
56351,90
56352,90
56353,90
56354,90
56355,90
56356,90
56357,90
56358,90
56359,90
56360,90
56361,90
56362,90
56363,90
56364,90
56365,90
56366,90
56367,90
56368,90
56369,90
56370,90
56371,90
56372,90
56373,90
56374,90
56375,90
56376,90
56377,90
56378,90
56379,90
56380,90
56381,90
56382,90
56383,90
56384,90
56385,90
56386,90
56387,90
56388,90
56389,90
56390,90
56391,90
56392,90
56393,90
56394,90
56395,90
56396,90
56397,90
56398,90
56399,90
56400,90
56401,90
56402,90
56403,90
56404,90
56405,90
56406,90
56407,90
56408,90
56409,90
56410,90
56411,90
56412,90
56413,90
56414,90
56415,90
56416,90
56417,90
56418,90
56419,90
56420,90
56421,90
56422,90
56423,90
56424,90
56425,90
56426,90
56427,90
56428,90
56429,90
56430,90
56431,90
56432,90
56433,90
56434,90
56435,90
56436,90
56437,90
56438,90
56439,90
56440,90
56441,90
56442,90
56443,90
56444,90
56445,90
56446,90
56447,90
56448,90
56449,90
56450,90
56451,90
56452,90
56453,90
56454,90
56455,90
56456,90
56457,90
56458,90
56459,90
56460,90
56461,90
56462,90
56463,90
56464,90
56465,90
56466,90
56467,90
56468,90
56469,90
56470,90
56471,90
56472,90
56473,90
56474,90
56475,90
56476,90
56477,90
56478,90
56479,90
56480,90
56481,90
56482,90
56483,90
56484,90
56485,90
56486,90
56487,90
56488,90
56489,90
56490,90
56491,90
56492,90
56493,90
56494,90
56495,90
56496,90
56497,90
56498,90
56499,90
56500,90
56501,90
56502,90
56503,90
56504,90
56505,90
56506,90
56507,90
56508,90
56509,90
56510,90
56511,90
56512,90
56513,90
56514,90
56515,90
56516,90
56517,90
56518,90
56519,90
56520,90
56521,90
56522,90
56523,90
56524,90
56525,90
56526,90
56527,90
56528,90
56529,90
56530,90
56531,90
56532,90
56533,90
56534,90
56535,90
56536,90
56537,90
56538,90
56539,90
56540,90
56541,90
56542,90
56543,90
56544,90
56545,90
56546,90
56547,90
56548,90
56549,90
56550,90
56551,90
56552,90
56553,90
56554,90
56555,90
56556,90
56557,90
56558,90
56559,90
56560,90
56561,90
56562,90
56563,90
56564,90
56565,90
56566,90
56567,90
56568,90
56569,90
56570,90
56571,90
56572,90
56573,90
56574,90
56575,90
56576,90
56577,90
56578,90
56579,90
56580,90
56581,90
56582,90
56583,90
56584,90
56585,90
56586,90
56587,90
56588,90
56589,90
56590,90
56591,90
56592,90
56593,90
56594,90
56595,90
56596,90
56597,90
56598,90
56599,90
56600,90
56601,90
56602,90
56603,90
56604,90
56605,90
56606,90
56607,90
56608,90
56609,90
56610,90
56611,90
56612,90
56613,90
56614,90
56615,90
56616,90
56617,90
56618,90
56619,90
56620,90
56621,90
56622,90
56623,90
56624,90
56625,90
56626,90
56627,90
56628,90
56629,90
56630,90
56631,90
56632,90
56633,90
56634,90
56635,90
56636,90
56637,90
56638,90
56639,90
56640,90
56641,90
56642,90
56643,90
56644,90
56645,90
56646,90
56647,90
56648,90
56649,90
56650,90
56651,90
56652,90
56653,90
56654,90
56655,90
56656,90
56657,90
56658,90
56659,90
56660,90
56661,90
56662,90
56663,90
56664,90
56665,90
56666,90
56667,90
56668,90
56669,90
56670,90
56671,90
56672,90
56673,90
56674,90
56675,90
56676,90
56677,90
56678,90
56679,90
56680,90
56681,90
56682,90
56683,90
56684,90
56685,90
56686,90
56687,90
56688,90
56689,90
56690,90
56691,90
56692,90
56693,90
56694,90
56695,90
56696,90
56697,90
56698,90
56699,90
56700,90
56701,90
56702,90
56703,90
56704,90
56705,90
56706,90
56707,90
56708,90
56709,90
56710,90
56711,90
56712,90
56713,90
56714,90
56715,90
56716,90
56717,90
56718,90
56719,90
56720,90
56721,90
56722,90
56723,90
56724,90
56725,90
56726,90
56727,90
56728,90
56729,90
56730,90
56731,90
56732,90
56733,90
56734,90
56735,90
56736,90
56737,90
56738,90
56739,90
56740,90
56741,90
56742,90
56743,90
56744,90
56745,90
56746,90
56747,90
56748,90
56749,90
56750,90
56751,90
56752,90
56753,90
56754,90
56755,90
56756,90
56757,90
56758,90
56759,90
56760,90
56761,90
56762,90
56763,90
56764,90
56765,90
56766,90
56767,90
56768,90
56769,90
56770,90
56771,90
56772,90
56773,90
56774,90
56775,90
56776,90
56777,90
56778,90
56779,90
56780,90
56781,90
56782,90
56783,90
56784,90
56785,90
56786,90
56787,90
56788,89
56789,89
56790,89
56791,89
56792,89
56793,89
56794,89
56795,89
56796,89
56797,89
56798,89
56799,89
56800,89
56801,89
56802,89
56803,89
56804,89
56805,89
56806,89
56807,89
56808,89
56809,89
56810,89
56811,89
56812,89
56813,89
56814,89
56815,89
56816,89
56817,89
56818,89
56819,89
56820,89
56821,89
56822,89
56823,89
56824,89
56825,89
56826,89
56827,89
56828,89
56829,89
56830,89
56831,89
56832,89
56833,89
56834,89
56835,89
56836,89
56837,89
56838,89
56839,89
56840,89
56841,89
56842,89
56843,89
56844,89
56845,89
56846,89
56847,89
56848,89
56849,89
56850,89
56851,89
56852,89
56853,89
56854,89
56855,89
56856,89
56857,89
56858,89
56859,89
56860,89
56861,89
56862,89
56863,89
56864,89
56865,89
56866,89
56867,89
56868,89
56869,89
56870,89
56871,89
56872,89
56873,89
56874,89
56875,89
56876,89
56877,89
56878,89
56879,89
56880,89
56881,89
56882,89
56883,89
56884,89
56885,89
56886,89
56887,89
56888,89
56889,89
56890,89
56891,89
56892,89
56893,89
56894,89
56895,89
56896,89
56897,89
56898,89
56899,89
56900,89
56901,89
56902,89
56903,89
56904,89
56905,89
56906,89
56907,89
56908,89
56909,89
56910,89
56911,89
56912,89
56913,89
56914,89
56915,89
56916,89
56917,89
56918,89
56919,89
56920,89
56921,89
56922,89
56923,89
56924,89
56925,89
56926,89
56927,89
56928,89
56929,89
56930,89
56931,89
56932,89
56933,89
56934,89
56935,89
56936,89
56937,89
56938,89
56939,89
56940,89
56941,89
56942,89
56943,89
56944,89
56945,89
56946,89
56947,89
56948,89
56949,89
56950,89
56951,89
56952,89
56953,89
56954,89
56955,89
56956,89
56957,89
56958,89
56959,89
56960,89
56961,89
56962,89
56963,89
56964,89
56965,89
56966,89
56967,89
56968,89
56969,89
56970,89
56971,89
56972,89
56973,89
56974,89
56975,89
56976,89
56977,89
56978,89
56979,89
56980,89
56981,89
56982,89
56983,89
56984,89
56985,89
56986,89
56987,89
56988,89
56989,89
56990,89
56991,89
56992,89
56993,89
56994,89
56995,89
56996,89
56997,89
56998,89
56999,89
57000,89
57001,89
57002,89
57003,89
57004,89
57005,89
57006,89
57007,89
57008,89
57009,89
57010,89
57011,89
57012,89
57013,89
57014,89
57015,89
57016,89
57017,89
57018,89
57019,89
57020,89
57021,89
57022,89
57023,89
57024,89
57025,89
57026,89
57027,89
57028,89
57029,89
57030,89
57031,89
57032,89
57033,89
57034,89
57035,89
57036,89
57037,89
57038,89
57039,89
57040,89
57041,89
57042,89
57043,89
57044,89
57045,89
57046,89
57047,89
57048,89
57049,89
57050,89
57051,89
57052,89
57053,89
57054,89
57055,89
57056,89
57057,89
57058,89
57059,89
57060,89
57061,89
57062,89
57063,89
57064,89
57065,89
57066,89
57067,89
57068,89
57069,89
57070,89
57071,89
57072,89
57073,89
57074,89
57075,89
57076,89
57077,89
57078,89
57079,89
57080,89
57081,89
57082,89
57083,89
57084,89
57085,89
57086,89
57087,89
57088,89
57089,89
57090,89
57091,89
57092,89
57093,89
57094,89
57095,89
57096,89
57097,89
57098,89
57099,89
57100,89
57101,89
57102,89
57103,89
57104,89
57105,89
57106,89
57107,89
57108,89
57109,89
57110,89
57111,89
57112,89
57113,89
57114,89
57115,89
57116,89
57117,89
57118,89
57119,89
57120,89
57121,89
57122,89
57123,89
57124,89
57125,89
57126,89
57127,89
57128,89
57129,89
57130,89
57131,89
57132,89
57133,89
57134,89
57135,89
57136,89
57137,89
57138,89
57139,89
57140,89
57141,89
57142,89
57143,89
57144,89
57145,89
57146,89
57147,89
57148,89
57149,89
57150,89
57151,89
57152,89
57153,89
57154,89
57155,89
57156,89
57157,89
57158,89
57159,89
57160,89
57161,89
57162,89
57163,89
57164,89
57165,89
57166,89
57167,89
57168,89
57169,89
57170,89
57171,89
57172,89
57173,89
57174,89
57175,89
57176,89
57177,89
57178,89
57179,89
57180,89
57181,89
57182,89
57183,89
57184,89
57185,89
57186,89
57187,89
57188,89
57189,89
57190,89
57191,89
57192,89
57193,89
57194,89
57195,89
57196,89
57197,89
57198,89
57199,89
57200,89
57201,89
57202,89
57203,89
57204,89
57205,89
57206,89
57207,89
57208,89
57209,89
57210,89
57211,89
57212,89
57213,89
57214,89
57215,89
57216,89
57217,89
57218,89
57219,89
57220,89
57221,89
57222,89
57223,89
57224,89
57225,89
57226,89
57227,89
57228,89
57229,89
57230,89
57231,89
57232,89
57233,89
57234,89
57235,89
57236,89
57237,89
57238,89
57239,89
57240,89
57241,89
57242,89
57243,89
57244,89
57245,89
57246,89
57247,89
57248,89
57249,89
57250,89
57251,89
57252,89
57253,89
57254,88
57255,88
57256,88
57257,88
57258,88
57259,88
57260,88
57261,88
57262,88
57263,88
57264,88
57265,88
57266,88
57267,88
57268,88
57269,88
57270,88
57271,88
57272,88
57273,88
57274,88
57275,88
57276,88
57277,88
57278,88
57279,88
57280,88
57281,88
57282,88
57283,88
57284,88
57285,88
57286,88
57287,88
57288,88
57289,88
57290,88
57291,88
57292,88
57293,88
57294,88
57295,88
57296,88
57297,88
57298,88
57299,88
57300,88
57301,88
57302,88
57303,88
57304,88
57305,88
57306,88
57307,88
57308,88
57309,88
57310,88
57311,88
57312,88
57313,88
57314,88
57315,88
57316,88
57317,88
57318,88
57319,88
57320,88
57321,88
57322,88
57323,88
57324,88
57325,88
57326,88
57327,88
57328,88
57329,88
57330,88
57331,88
57332,88
57333,88
57334,88
57335,88
57336,88
57337,88
57338,88
57339,88
57340,88
57341,88
57342,88
57343,88
57344,88
57345,88
57346,88
57347,88
57348,88
57349,88
57350,88
57351,88
57352,88
57353,88
57354,88
57355,88
57356,88
57357,88
57358,88
57359,88
57360,88
57361,88
57362,88
57363,88
57364,88
57365,88
57366,88
57367,88
57368,88
57369,88
57370,88
57371,88
57372,88
57373,88
57374,88
57375,88
57376,88
57377,88
57378,88
57379,88
57380,88
57381,88
57382,88
57383,88
57384,88
57385,88
57386,88
57387,88
57388,88
57389,88
57390,88
57391,88
57392,88
57393,88
57394,88
57395,88
57396,88
57397,88
57398,88
57399,88
57400,88
57401,88
57402,88
57403,88
57404,88
57405,88
57406,88
57407,88
57408,88
57409,88
57410,88
57411,88
57412,88
57413,88
57414,88
57415,88
57416,88
57417,88
57418,88
57419,88
57420,88
57421,88
57422,88
57423,88
57424,88
57425,88
57426,88
57427,88
57428,88
57429,88
57430,88
57431,88
57432,88
57433,88
57434,88
57435,88
57436,88
57437,88
57438,88
57439,88
57440,88
57441,88
57442,88
57443,88
57444,88
57445,88
57446,88
57447,88
57448,88
57449,88
57450,88
57451,88
57452,88
57453,88
57454,88
57455,88
57456,88
57457,88
57458,88
57459,88
57460,88
57461,88
57462,88
57463,88
57464,88
57465,88
57466,88
57467,88
57468,88
57469,88
57470,88
57471,88
57472,88
57473,88
57474,88
57475,88
57476,88
57477,88
57478,88
57479,88
57480,88
57481,88
57482,88
57483,88
57484,88
57485,88
57486,88
57487,88
57488,88
57489,88
57490,88
57491,88
57492,88
57493,88
57494,88
57495,88
57496,88
57497,88
57498,88
57499,88
57500,88
57501,88
57502,88
57503,88
57504,88
57505,88
57506,88
57507,88
57508,88
57509,88
57510,88
57511,88
57512,88
57513,88
57514,88
57515,88
57516,88
57517,88
57518,88
57519,88
57520,88
57521,88
57522,88
57523,88
57524,88
57525,88
57526,88
57527,88
57528,88
57529,88
57530,88
57531,88
57532,88
57533,88
57534,88
57535,88
57536,88
57537,88
57538,88
57539,88
57540,88
57541,88
57542,88
57543,88
57544,88
57545,88
57546,88
57547,88
57548,88
57549,88
57550,88
57551,88
57552,88
57553,88
57554,88
57555,88
57556,88
57557,88
57558,88
57559,88
57560,88
57561,88
57562,88
57563,88
57564,88
57565,88
57566,88
57567,88
57568,88
57569,88
57570,88
57571,88
57572,88
57573,88
57574,88
57575,88
57576,88
57577,88
57578,88
57579,88
57580,88
57581,88
57582,88
57583,88
57584,88
57585,88
57586,88
57587,88
57588,88
57589,88
57590,88
57591,88
57592,88
57593,88
57594,88
57595,88
57596,88
57597,88
57598,88
57599,88
57600,88
57601,88
57602,88
57603,88
57604,88
57605,88
57606,88
57607,88
57608,88
57609,88
57610,88
57611,88
57612,88
57613,88
57614,88
57615,88
57616,88
57617,88
57618,88
57619,88
57620,88
57621,88
57622,88
57623,88
57624,88
57625,88
57626,88
57627,88
57628,88
57629,88
57630,88
57631,88
57632,88
57633,88
57634,88
57635,88
57636,88
57637,88
57638,88
57639,88
57640,88
57641,88
57642,88
57643,88
57644,88
57645,88
57646,88
57647,88
57648,88
57649,88
57650,88
57651,88
57652,88
57653,88
57654,88
57655,88
57656,88
57657,88
57658,88
57659,88
57660,88
57661,88
57662,88
57663,88
57664,88
57665,88
57666,88
57667,88
57668,88
57669,88
57670,88
57671,88
57672,88
57673,88
57674,88
57675,88
57676,88
57677,88
57678,88
57679,88
57680,88
57681,88
57682,88
57683,88
57684,88
57685,88
57686,88
57687,88
57688,88
57689,88
57690,88
57691,88
57692,88
57693,88
57694,88
57695,88
57696,88
57697,88
57698,88
57699,88
57700,88
57701,88
57702,88
57703,88
57704,88
57705,88
57706,88
57707,88
57708,88
57709,88
57710,88
57711,88
57712,88
57713,88
57714,88
57715,87
57716,87
57717,87
57718,87
57719,87
57720,87
57721,87
57722,87
57723,87
57724,87
57725,87
57726,87
57727,87
57728,87
57729,87
57730,87
57731,87
57732,87
57733,87
57734,87
57735,87
57736,87
57737,87
57738,87
57739,87
57740,87
57741,87
57742,87
57743,87
57744,87
57745,87
57746,87
57747,87
57748,87
57749,87
57750,87
57751,87
57752,87
57753,87
57754,87
57755,87
57756,87
57757,87
57758,87
57759,87
57760,87
57761,87
57762,87
57763,87
57764,87
57765,87
57766,87
57767,87
57768,87
57769,87
57770,87
57771,87
57772,87
57773,87
57774,87
57775,87
57776,87
57777,87
57778,87
57779,87
57780,87
57781,87
57782,87
57783,87
57784,87
57785,87
57786,87
57787,87
57788,87
57789,87
57790,87
57791,87
57792,87
57793,87
57794,87
57795,87
57796,87
57797,87
57798,87
57799,87
57800,87
57801,87
57802,87
57803,87
57804,87
57805,87
57806,87
57807,87
57808,87
57809,87
57810,87
57811,87
57812,87
57813,87
57814,87
57815,87
57816,87
57817,87
57818,87
57819,87
57820,87
57821,87
57822,87
57823,87
57824,87
57825,87
57826,87
57827,87
57828,87
57829,87
57830,87
57831,87
57832,87
57833,87
57834,87
57835,87
57836,87
57837,87
57838,87
57839,87
57840,87
57841,87
57842,87
57843,87
57844,87
57845,87
57846,87
57847,87
57848,87
57849,87
57850,87
57851,87
57852,87
57853,87
57854,87
57855,87
57856,87
57857,87
57858,87
57859,87
57860,87
57861,87
57862,87
57863,87
57864,87
57865,87
57866,87
57867,87
57868,87
57869,87
57870,87
57871,87
57872,87
57873,87
57874,87
57875,87
57876,87
57877,87
57878,87
57879,87
57880,87
57881,87
57882,87
57883,87
57884,87
57885,87
57886,87
57887,87
57888,87
57889,87
57890,87
57891,87
57892,87
57893,87
57894,87
57895,87
57896,87
57897,87
57898,87
57899,87
57900,87
57901,87
57902,87
57903,87
57904,87
57905,87
57906,87
57907,87
57908,87
57909,87
57910,87
57911,87
57912,87
57913,87
57914,87
57915,87
57916,87
57917,87
57918,87
57919,87
57920,87
57921,87
57922,87
57923,87
57924,87
57925,87
57926,87
57927,87
57928,87
57929,87
57930,87
57931,87
57932,87
57933,87
57934,87
57935,87
57936,87
57937,87
57938,87
57939,87
57940,87
57941,87
57942,87
57943,87
57944,87
57945,87
57946,87
57947,87
57948,87
57949,87
57950,87
57951,87
57952,87
57953,87
57954,87
57955,87
57956,87
57957,87
57958,87
57959,87
57960,87
57961,87
57962,87
57963,87
57964,87
57965,87
57966,87
57967,87
57968,87
57969,87
57970,87
57971,87
57972,87
57973,87
57974,87
57975,87
57976,87
57977,87
57978,87
57979,87
57980,87
57981,87
57982,87
57983,87
57984,87
57985,87
57986,87
57987,87
57988,87
57989,87
57990,87
57991,87
57992,87
57993,87
57994,87
57995,87
57996,87
57997,87
57998,87
57999,87
58000,87
58001,87
58002,87
58003,87
58004,87
58005,87
58006,87
58007,87
58008,87
58009,87
58010,87
58011,87
58012,87
58013,87
58014,87
58015,87
58016,87
58017,87
58018,87
58019,87
58020,87
58021,87
58022,87
58023,87
58024,87
58025,87
58026,87
58027,87
58028,87
58029,87
58030,87
58031,87
58032,87
58033,87
58034,87
58035,87
58036,87
58037,87
58038,87
58039,87
58040,87
58041,87
58042,87
58043,87
58044,87
58045,87
58046,87
58047,87
58048,87
58049,87
58050,87
58051,87
58052,87
58053,87
58054,87
58055,87
58056,87
58057,87
58058,87
58059,87
58060,87
58061,87
58062,87
58063,87
58064,87
58065,87
58066,87
58067,87
58068,87
58069,87
58070,87
58071,87
58072,87
58073,87
58074,87
58075,87
58076,87
58077,87
58078,87
58079,87
58080,87
58081,87
58082,87
58083,87
58084,87
58085,87
58086,87
58087,87
58088,87
58089,87
58090,87
58091,87
58092,87
58093,87
58094,87
58095,87
58096,87
58097,87
58098,87
58099,87
58100,87
58101,87
58102,87
58103,87
58104,87
58105,87
58106,87
58107,87
58108,87
58109,87
58110,87
58111,87
58112,87
58113,87
58114,87
58115,87
58116,87
58117,87
58118,87
58119,87
58120,87
58121,87
58122,87
58123,87
58124,87
58125,87
58126,87
58127,87
58128,87
58129,87
58130,87
58131,87
58132,87
58133,87
58134,87
58135,87
58136,87
58137,87
58138,87
58139,87
58140,87
58141,87
58142,87
58143,87
58144,87
58145,87
58146,87
58147,87
58148,87
58149,87
58150,87
58151,87
58152,87
58153,87
58154,87
58155,87
58156,87
58157,87
58158,87
58159,87
58160,87
58161,87
58162,87
58163,87
58164,87
58165,87
58166,87
58167,87
58168,87
58169,87
58170,87
58171,87
58172,87
58173,87
58174,87
58175,87
58176,87
58177,87
58178,87
58179,87
58180,87
58181,87
58182,87
58183,87
58184,87
58185,87
58186,87
58187,87
58188,87
58189,87
58190,87
58191,87
58192,87
58193,87
58194,87
58195,87
58196,86
58197,86
58198,86
58199,86
58200,86
58201,86
58202,86
58203,86
58204,86
58205,86
58206,86
58207,86
58208,86
58209,86
58210,86
58211,86
58212,86
58213,86
58214,86
58215,86
58216,86
58217,86
58218,86
58219,86
58220,86
58221,86
58222,86
58223,86
58224,86
58225,86
58226,86
58227,86
58228,86
58229,86
58230,86
58231,86
58232,86
58233,86
58234,86
58235,86
58236,86
58237,86
58238,86
58239,86
58240,86
58241,86
58242,86
58243,86
58244,86
58245,86
58246,86
58247,86
58248,86
58249,86
58250,86
58251,86
58252,86
58253,86
58254,86
58255,86
58256,86
58257,86
58258,86
58259,86
58260,86
58261,86
58262,86
58263,86
58264,86
58265,86
58266,86
58267,86
58268,86
58269,86
58270,86
58271,86
58272,86
58273,86
58274,86
58275,86
58276,86
58277,86
58278,86
58279,86
58280,86
58281,86
58282,86
58283,86
58284,86
58285,86
58286,86
58287,86
58288,86
58289,86
58290,86
58291,86
58292,86
58293,86
58294,86
58295,86
58296,86
58297,86
58298,86
58299,86
58300,86
58301,86
58302,86
58303,86
58304,86
58305,86
58306,86
58307,86
58308,86
58309,86
58310,86
58311,86
58312,86
58313,86
58314,86
58315,86
58316,86
58317,86
58318,86
58319,86
58320,86
58321,86
58322,86
58323,86
58324,86
58325,86
58326,86
58327,86
58328,86
58329,86
58330,86
58331,86
58332,86
58333,86
58334,86
58335,86
58336,86
58337,86
58338,86
58339,86
58340,86
58341,86
58342,86
58343,86
58344,86
58345,86
58346,86
58347,86
58348,86
58349,86
58350,86
58351,86
58352,86
58353,86
58354,86
58355,86
58356,86
58357,86
58358,86
58359,86
58360,86
58361,86
58362,86
58363,86
58364,86
58365,86
58366,86
58367,86
58368,86
58369,86
58370,86
58371,86
58372,86
58373,86
58374,86
58375,86
58376,86
58377,86
58378,86
58379,86
58380,86
58381,86
58382,86
58383,86
58384,86
58385,86
58386,86
58387,86
58388,86
58389,86
58390,86
58391,86
58392,86
58393,86
58394,86
58395,86
58396,86
58397,86
58398,86
58399,86
58400,86
58401,86
58402,86
58403,86
58404,86
58405,86
58406,86
58407,86
58408,86
58409,86
58410,86
58411,86
58412,86
58413,86
58414,86
58415,86
58416,86
58417,86
58418,86
58419,86
58420,86
58421,86
58422,86
58423,86
58424,86
58425,86
58426,86
58427,86
58428,86
58429,86
58430,86
58431,86
58432,86
58433,86
58434,86
58435,86
58436,86
58437,86
58438,86
58439,86
58440,86
58441,86
58442,86
58443,86
58444,86
58445,86
58446,86
58447,86
58448,86
58449,86
58450,86
58451,86
58452,86
58453,86
58454,86
58455,86
58456,86
58457,86
58458,86
58459,86
58460,86
58461,86
58462,86
58463,86
58464,86
58465,86
58466,86
58467,86
58468,86
58469,86
58470,86
58471,86
58472,86
58473,86
58474,86
58475,86
58476,86
58477,86
58478,86
58479,86
58480,86
58481,86
58482,86
58483,86
58484,86
58485,86
58486,86
58487,86
58488,86
58489,86
58490,86
58491,86
58492,86
58493,86
58494,86
58495,86
58496,86
58497,86
58498,86
58499,86
58500,86
58501,86
58502,86
58503,86
58504,86
58505,86
58506,86
58507,86
58508,86
58509,86
58510,86
58511,86
58512,86
58513,86
58514,86
58515,86
58516,86
58517,86
58518,86
58519,86
58520,86
58521,86
58522,86
58523,86
58524,86
58525,86
58526,86
58527,86
58528,86
58529,86
58530,86
58531,86
58532,86
58533,86
58534,86
58535,86
58536,86
58537,86
58538,86
58539,86
58540,86
58541,86
58542,86
58543,86
58544,86
58545,86
58546,86
58547,86
58548,86
58549,86
58550,86
58551,86
58552,86
58553,86
58554,86
58555,86
58556,86
58557,86
58558,86
58559,86
58560,86
58561,86
58562,86
58563,86
58564,86
58565,86
58566,86
58567,86
58568,86
58569,86
58570,86
58571,86
58572,86
58573,86
58574,86
58575,86
58576,86
58577,86
58578,86
58579,86
58580,86
58581,86
58582,86
58583,86
58584,86
58585,86
58586,86
58587,86
58588,86
58589,86
58590,86
58591,86
58592,86
58593,86
58594,86
58595,86
58596,86
58597,86
58598,86
58599,86
58600,86
58601,86
58602,86
58603,86
58604,86
58605,86
58606,86
58607,86
58608,86
58609,86
58610,86
58611,86
58612,86
58613,86
58614,86
58615,86
58616,86
58617,86
58618,86
58619,86
58620,86
58621,86
58622,86
58623,86
58624,86
58625,86
58626,86
58627,86
58628,86
58629,86
58630,86
58631,86
58632,86
58633,86
58634,86
58635,86
58636,86
58637,86
58638,86
58639,86
58640,86
58641,86
58642,86
58643,86
58644,86
58645,86
58646,86
58647,86
58648,86
58649,86
58650,86
58651,86
58652,86
58653,86
58654,86
58655,86
58656,86
58657,86
58658,86
58659,86
58660,86
58661,86
58662,86
58663,86
58664,86
58665,86
58666,86
58667,86
58668,86
58669,86
58670,86
58671,86
58672,86
58673,86
58674,86
58675,86
58676,86
58677,85
58678,85
58679,85
58680,85
58681,85
58682,85
58683,85
58684,85
58685,85
58686,85
58687,85
58688,85
58689,85
58690,85
58691,85
58692,85
58693,85
58694,85
58695,85
58696,85
58697,85
58698,85
58699,85
58700,85
58701,85
58702,85
58703,85
58704,85
58705,85
58706,85
58707,85
58708,85
58709,85
58710,85
58711,85
58712,85
58713,85
58714,85
58715,85
58716,85
58717,85
58718,85
58719,85
58720,85
58721,85
58722,85
58723,85
58724,85
58725,85
58726,85
58727,85
58728,85
58729,85
58730,85
58731,85
58732,85
58733,85
58734,85
58735,85
58736,85
58737,85
58738,85
58739,85
58740,85
58741,85
58742,85
58743,85
58744,85
58745,85
58746,85
58747,85
58748,85
58749,85
58750,85
58751,85
58752,85
58753,85
58754,85
58755,85
58756,85
58757,85
58758,85
58759,85
58760,85
58761,85
58762,85
58763,85
58764,85
58765,85
58766,85
58767,85
58768,85
58769,85
58770,85
58771,85
58772,85
58773,85
58774,85
58775,85
58776,85
58777,85
58778,85
58779,85
58780,85
58781,85
58782,85
58783,85
58784,85
58785,85
58786,85
58787,85
58788,85
58789,85
58790,85
58791,85
58792,85
58793,85
58794,85
58795,85
58796,85
58797,85
58798,85
58799,85
58800,85
58801,85
58802,85
58803,85
58804,85
58805,85
58806,85
58807,85
58808,85
58809,85
58810,85
58811,85
58812,85
58813,85
58814,85
58815,85
58816,85
58817,85
58818,85
58819,85
58820,85
58821,85
58822,85
58823,85
58824,85
58825,85
58826,85
58827,85
58828,85
58829,85
58830,85
58831,85
58832,85
58833,85
58834,85
58835,85
58836,85
58837,85
58838,85
58839,85
58840,85
58841,85
58842,85
58843,85
58844,85
58845,85
58846,85
58847,85
58848,85
58849,85
58850,85
58851,85
58852,85
58853,85
58854,85
58855,85
58856,85
58857,85
58858,85
58859,85
58860,85
58861,85
58862,85
58863,85
58864,85
58865,85
58866,85
58867,85
58868,85
58869,85
58870,85
58871,85
58872,85
58873,85
58874,85
58875,85
58876,85
58877,85
58878,85
58879,85
58880,85
58881,85
58882,85
58883,85
58884,85
58885,85
58886,85
58887,85
58888,85
58889,85
58890,85
58891,85
58892,85
58893,85
58894,85
58895,85
58896,85
58897,85
58898,85
58899,85
58900,85
58901,85
58902,85
58903,85
58904,85
58905,85
58906,85
58907,85
58908,85
58909,85
58910,85
58911,85
58912,85
58913,85
58914,85
58915,85
58916,85
58917,85
58918,85
58919,85
58920,85
58921,85
58922,85
58923,85
58924,85
58925,85
58926,85
58927,85
58928,85
58929,85
58930,85
58931,85
58932,85
58933,85
58934,85
58935,85
58936,85
58937,85
58938,85
58939,85
58940,85
58941,85
58942,85
58943,85
58944,85
58945,85
58946,85
58947,85
58948,85
58949,85
58950,85
58951,85
58952,85
58953,85
58954,85
58955,85
58956,85
58957,85
58958,85
58959,85
58960,85
58961,85
58962,85
58963,85
58964,85
58965,85
58966,85
58967,85
58968,85
58969,85
58970,85
58971,85
58972,85
58973,85
58974,85
58975,85
58976,85
58977,85
58978,85
58979,85
58980,85
58981,85
58982,85
58983,85
58984,85
58985,85
58986,85
58987,85
58988,85
58989,85
58990,85
58991,85
58992,85
58993,85
58994,85
58995,85
58996,85
58997,85
58998,85
58999,85
59000,85
59001,85
59002,85
59003,85
59004,85
59005,85
59006,85
59007,85
59008,85
59009,85
59010,85
59011,85
59012,85
59013,85
59014,85
59015,85
59016,85
59017,85
59018,85
59019,85
59020,85
59021,85
59022,85
59023,85
59024,85
59025,85
59026,85
59027,85
59028,85
59029,85
59030,85
59031,85
59032,85
59033,85
59034,85
59035,85
59036,85
59037,85
59038,85
59039,85
59040,85
59041,85
59042,85
59043,85
59044,85
59045,85
59046,85
59047,85
59048,85
59049,85
59050,85
59051,85
59052,85
59053,85
59054,85
59055,85
59056,85
59057,85
59058,85
59059,85
59060,85
59061,85
59062,85
59063,85
59064,85
59065,85
59066,85
59067,85
59068,85
59069,85
59070,85
59071,85
59072,85
59073,85
59074,85
59075,85
59076,85
59077,85
59078,85
59079,85
59080,85
59081,85
59082,85
59083,85
59084,85
59085,85
59086,85
59087,85
59088,85
59089,85
59090,85
59091,85
59092,85
59093,85
59094,85
59095,85
59096,85
59097,85
59098,85
59099,85
59100,85
59101,85
59102,85
59103,85
59104,85
59105,85
59106,85
59107,85
59108,85
59109,85
59110,85
59111,85
59112,85
59113,85
59114,85
59115,85
59116,85
59117,85
59118,85
59119,85
59120,85
59121,85
