movieId,premiere
73919,1978
73922,1992
73929,2010
73954,1943
73967,1929
73978,1947
73981,1941
73983,2009
73987,1981
73989,1991
73991,1991
74014,2008
74017,1986
74056,2001
74061,2003
74064,2009
74075,2009
74086,2007
74089,1960
74095,1987
74097,1914
74099,1940
74103,1973
74107,1944
74109,1935
74111,2008
74113,1967
74115,2010
74127,1974
74129,2005
74131,2010
74135,2009
74137,1940
74139,2008
74141,1984
74144,1935
74148,2008
74150,2009
74152,2006
74154,2010
74156,2010
74159,2004
74161,1935
74164,1924
74204,2007
74226,1992
74228,2009
74230,1997
74255,1987
74257,1990
74261,1960
74263,1935
74266,1970
74271,1982
74275,2009
74282,1987
74284,2009
74287,2009
74297,2004
74300,1992
74302,1993
74306,2005
74310,1938
74317,2007
74319,1992
74324,2010
74327,2008
74332,1988
74337,1954
74339,1978
74342,1963
74355,2009
74370,2009
74382,1937
74404,2003
74406,2005
74416,2009
74426,2000
74428,2008
74431,2006
74434,1998
74436,1993
74438,1994
74446,2000
74448,2001
74450,2010
74452,2010
74456,2008
74458,2010
74471,2001
74473,2002
74475,2008
74478,1998
74480,2008
74484,2009
74486,2008
74488,2009
74491,2009
74493,2009
74504,2009
74506,1963
74508,2007
74510,2009
74512,2006
74530,2010
74532,2010
74538,1966
74541,2009
74545,2010
74547,1970
74553,2009
74573,2009
74575,1969
74580,2010
74582,2009
74588,1950
74590,1945
74595,2010
74613,1953
74619,2005
74621,2009
74624,2009
74630,1958
74641,2008
74647,2009
74649,2008
74653,2009
74657,2009
74668,2009
74671,2007
74673,2009
74675,2010
74677,2009
74679,2010
74681,1955
74683,2001
74685,2010
74688,2010
74696,2009
74698,2010
74701,2008
74706,2000
74727,1972
74731,2007
74733,2007
74738,2005
74740,2007
74748,2007
74750,2009
74752,2009
74754,2003
74760,2000
74777,1961
74780,1968
74782,1984
74787,2010
74789,2010
74791,2009
74795,2010
74799,1935
74818,2009
74820,1964
74827,2009
74851,2010
74857,1955
74859,1971
74864,2009
74868,2009
74870,1980
74886,1962
74916,2010
74937,1976
74944,2010
74946,2010
74948,2009
74965,2008
74967,2008
75335,2007
75341,2010
75345,2001
75349,2002
75351,1972
75362,2009
75367,1964
75370,1993
75374,2008
75386,2008
75389,2008
75392,2008
75395,2010
75397,1940
75402,1949
75404,2009
75406,2009
75408,2008
75414,1971
75416,1996
75421,1967
75423,1960
75425,2009
75428,1944
75434,1985
75436,1966
75438,2010
75440,2009
75443,1939
75446,2008
75803,2010
75805,2010
75808,2009
75813,2009
75816,2009
75818,2009
75820,1951
75823,1986
75825,2004
75831,1929
75927,2008
75929,2009
75938,1987
75940,1945
75947,1962
75950,1954
75962,1947
75977,1948
75979,1961
75981,1966
75983,2008
75985,2010
75990,1974
75992,1958
75994,1958
76022,1946
76030,2009
76032,2009
76034,2009
76049,2008
76051,2009
76054,2009
76056,2009
76060,2009
76063,1972
76066,2001
76077,2010
76079,2009
76082,2002
76085,1970
76087,2008
76089,1926
76091,2009
76093,2010
76108,1992
76111,2009
76117,2005
76119,2008
76121,2007
76127,1985
76130,2009
76132,2005
76134,1944
76137,1995
76143,2009
76145,2007
76147,2009
76149,1920
76151,2005
76153,2002
76156,2009
76158,2009
76169,2000
76171,1993
76173,2009
76175,2010
76182,1996
76185,2005
76187,1953
76189,2009
76208,1969
76210,2009
76217,2010
76238,2001
76241,2002
76244,2009
76251,2010
76255,2007
76258,2008
76269,2003
76272,2009
76277,1959
76279,1936
76288,1973
76291,1995
76293,2010
76298,1991
76301,2005
76303,1970
76312,1978
76317,2009
76533,2008
76680,2007
76692,1955
76695,1958
76699,2008
76701,2005
76709,2002
76711,2009
76714,1931
76716,2008
76718,2008
76720,1932
76722,1939
76729,2009
76731,2009
76736,2007
76738,2010
76743,2003
76747,2007
76751,2007
76753,2010
76755,2010
76758,1914
76763,2010
76770,2007
76772,1991
76776,1969
76778,2008
76808,2006
76811,1958
76814,2000
76816,2006
76818,2008
76823,1945
76827,2004
76829,2007
76832,2009
76836,1944
76860,1984
76862,2007
76864,2009
76866,2008
76873,2009
77141,1957
77143,1945
77146,2007
77149,1970
77154,2009
77156,2008
77162,1961
77177,2008
77179,2007
77181,2008
77184,1968
77189,1942
77191,2010
77201,2009
77204,1983
77206,2010
77208,2008
77210,2002
77212,1941
77217,1955
77223,1953
77229,1944
77231,1951
77233,2007
77238,1951
77240,2009
77259,2009
77264,2007
77266,2008
77281,2009
77291,1987
77293,1978
77296,2007
77298,2005
77300,2010
77303,2009
77307,2009
77312,2008
77316,2009
77318,1988
77326,1975
77328,2009
77330,2009
77332,2001
77336,2003
77339,2009
77342,1982
77344,1991
77349,2010
77351,2007
77353,2008
77355,1999
77357,2009
77359,2009
77362,1951
77364,2010
77370,2009
77412,1972
77414,2010
77416,1983
77421,2010
77427,2009
77433,1923
77435,1943
77444,2001
77449,1972
77451,1934
77455,2010
77463,1961
77468,1969
77470,1970
77479,2008
77481,1941
77491,1960
77493,1937
77496,1941
77509,1949
77517,1967
77538,1970
77540,2009
77550,1941
77561,2010
77596,2009
77613,1945
77615,1943
77629,2010
77658,1980
77665,2010
77667,2010
77672,2010
77680,2004
77682,2002
77688,1985
77707,2004
77709,2008
77711,2004
77715,2003
77719,1991
77721,1974
77729,1976
77731,2009
77734,2006
77736,2006
77738,2006
77742,1953
77744,1960
77752,1994
77770,2009
77772,2008
77774,2009
77776,1966
77778,1936
77780,2009
77783,1969
77788,2009
77795,2009
77798,2010
77800,2010
77802,2004
77808,1977
77810,2008
77816,2008
77818,2010
77820,2010
77829,2009
77831,2008
77833,2010
77835,1943
77837,2010
77841,2009
77843,2009
77846,1997
77852,2004
77854,2003
77866,2010
77875,1968
77881,2002
77883,2009
77891,1953
77893,2009
77896,1974
77899,1955
77907,2009
77910,1988
77917,1935
77919,1964
77921,1944
77931,2009
77941,2006
77944,2009
77947,2009
77951,2000
77966,2009
77968,2007
77979,2008
77981,2008
77983,1952
77985,2003
77990,1979
78000,2007
78003,2006
78006,2000
78009,1970
78011,2001
78014,2002
78016,2006
78019,2008
78022,2010
78025,2000
78030,2009
78032,2009
78034,2010
78037,2003
78039,2010
78041,2010
78043,1975
78045,1971
78054,1994
78057,1921
78059,1971
78062,2004
78064,2004
78066,1998
78068,1943
78071,1942
78073,1939
78081,1971
78084,1980
78086,2010
78088,2010
78090,2008
78093,1925
78095,1964
78097,2009
78099,2009
78101,2006
78103,2007
78105,2010
78111,1955
78116,2010
78122,2006
78124,1970
78128,2010
78130,2009
78132,2009
78140,2008
78142,2009
78145,1989
78157,1964
78160,2003
78162,2004
78168,2006
78170,1931
78174,2010
78181,1972
78184,1950
78186,1952
78192,2008
78196,1975
78207,2009
78209,2010
78211,2009
78218,2010
78222,1977
78224,1928
78235,1983
78245,1936
78247,2010
78249,1974
78251,2010
78264,2010
78266,2009
78268,2009
78270,1990
78272,1992
78276,1985
78278,2009
78290,2010
78295,1965
78308,2007
78313,2008
78316,2010
78319,2009
78321,2010
78329,1968
78332,2008
78335,2007
78337,2007
78340,1956
78342,2009
78344,2008
78349,2009
78358,1969
78360,1994
78366,1940
78370,2008
78376,1923
78379,1999
78381,1981
78405,1944
78408,2007
78410,2010
78413,1971
78416,1930
78418,1940
78420,1951
78422,2007
78438,1957
78442,2009
78445,2008
78459,2009
78461,2009
78463,1942
78465,1950
78467,2010
78469,2010
78483,1962
78488,2009
78490,1965
78499,2010
78517,2010
78519,1951
78528,1949
78534,2009
78536,2009
78539,1993
78544,2007
78557,2009
78574,2010
78579,2009
78583,2006
78585,2008
78606,2009
78612,1975
78614,1999
78618,1968
78620,1968
78622,1991
78626,2000
78629,1917
78631,2008
78633,2010
78635,2009
78637,2010
78640,2009
78642,2009
78646,1992
78649,1999
78651,1965
78653,2009
78655,2009
78658,2007
78666,2005
78669,1981
78673,1937
78677,2006
78679,2010
78681,2009
78684,1992
78690,1919
78696,2006
78698,2000
78701,2008
78703,2009
78713,1929
78715,1928
78717,2008
78721,1983
78723,1988
78727,2008
78729,2008
78737,1947
78739,1942
78742,1970
78746,2009
78748,2009
78757,2003
78759,2010
78765,1938
78772,2010
78774,2009
78776,2009
78827,2009
78829,2008
78832,1944
78834,2009
78836,2009
78838,2009
78856,2008
78858,1953
78860,1965
78873,2010
78885,2008
78893,2010
78895,1985
78898,1966
78903,1972
78905,1949
78909,2003
78913,1997
78916,2004
78919,2009
78921,1944
78934,2007
78941,2006
78944,1964
78946,1973
78949,1998
78951,2006
78955,1969
78957,1967
78959,2009
78961,2009
78965,2001
78967,1977
78974,2010
78976,2010
78978,1959
78980,1944
78982,1971
78984,2009
78986,2006
78991,1995
78993,1952
79003,1948
79006,2004
79008,2008
79010,2004
79022,2000
79029,2006
79031,2005
79035,1941
79038,1959
79043,2006
79045,2001
79057,2010
79060,2007
79063,2009
79065,1943
79067,1968
79073,2009
79077,2005
79081,1954
79083,1953
79091,2010
79094,1943
79104,2009
79106,2009
79109,1942
79111,2006
79124,1938
79127,1938
79132,2010
79134,2010
79136,2008
79139,2010
79158,2005
79163,2006
79166,2006
79185,2010
79187,2009
79191,1994
79195,2004
79197,1956
79203,2007
79207,1984
79213,2000
79220,2009
79222,2009
79224,2010
79226,2009
79228,2006
79230,2008
79232,1986
79234,1976
79236,1991
79238,1980
79242,2010
79244,2009
79247,1959
79249,1973
79251,2010
79254,2008
79259,2009
79274,2010
79276,1981
79278,1921
79281,1962
79283,1964
79285,1930
79287,1925
79293,2010
79299,2008
79303,1971
79311,1997
79318,2009
79321,1958
79327,1928
79329,2009
79333,1966
79335,1933
79337,1932
79339,1931
79344,2010
79346,2008
79348,2007
79357,2009
79363,1934
79368,1970
79388,1969
79395,1954
79397,1942
79400,2009
79402,2008
79410,2006
79424,1973
79428,2010
79430,2010
79458,1970
79461,1969
79463,2010
79467,2008
79469,1992
79471,2005
79473,1992
79475,1998
79477,1971
79494,1999
79496,2006
79498,1976
79501,2002
79505,2009
79507,1977
79515,2010
79519,1966
79521,1999
79523,2007
79525,1954
79528,1934
79533,1979
79536,2009
79539,2009
79541,2009
79543,1994
79545,2009
79547,2009
79551,2008
79553,2010
79561,2004
79565,2005
79568,1979
79570,2010
79572,2010
79575,1994
79578,1977
79580,1941
79588,2010
79590,2009
79592,2010
79594,1975
79596,1958
79599,2010
79601,2009
79603,1993
79607,1970
79610,1952
79617,1946
79627,2001
79633,2008
79636,2007
79638,1987
79640,1980
79642,1952
79644,1969
79647,1958
79651,1962
79653,1940
79656,1951
79663,2009
79667,1953
79677,2010
79681,1942
79684,2009
79686,2009
79688,2007
79692,2009
79695,2010
79702,2010
79709,1945
79711,1931
79718,1972
79720,2010
79723,2009
79725,2008
79731,1955
79736,2004
79739,2009
79741,2010
79760,2009
79765,1996
79767,2008
79769,2010
79771,1940
79773,1999
79775,2004
79794,1997
79796,2010
79798,2009
79800,2009
79802,2008
79805,1975
79807,2009
79809,1946
79824,2010
79828,1978
79830,1996
79832,1937
79835,1998
79838,1974
79842,2010
79844,1946
79846,2004
79848,2009
79850,2010
79855,1934
79860,2010
79863,2007
79866,2009
79868,2009
79870,2010
79872,1927
79874,1927
79879,2010
79882,1980
79884,2006
79895,2010
79897,2009
79901,2009
79910,2009
79912,2009
79914,2008
79916,2008
79918,1964
79920,1946
79923,1951
79925,1949
79927,2008
79929,2009
79936,1988
79946,2009
79953,1952
79955,1929
79972,2009
79974,2010
79977,1939
79980,2009
79987,2010
79994,2009
79996,2009
80004,1987
80014,1968
80020,1962
80022,1953
80026,2010
80033,2000
80038,2009
80041,1975
80044,2000
80049,2004
80054,2010
80072,1983
80074,2005
80076,2003
80083,1989
80086,2006
80094,2010
80097,1961
80100,1984
80102,1933
80104,1945
80107,1940
80109,1971
80111,1966
80122,1986
80124,2001
80126,2010
80129,1971
80132,1952
80135,1957
80137,2010
80139,2007
80141,1986
80144,1921
80146,1979
80152,1960
80154,1999
80158,1990
80160,1988
80162,2009
80164,2009
80166,2010
80179,1980
80181,2006
80183,2008
80185,2010
80189,1991
80191,1953
80193,2010
80195,2009
80204,2010
80206,1976
80208,2008
80210,2008
80214,1999
80217,1994
80219,2010
80222,2010
80224,1931
80226,1949
80230,2009
80233,2010
80235,2008
80241,2010
80243,2008
80247,1985
80258,1953
80260,1945
80264,1945
80267,1940
80269,1952
80271,2010
80281,2008
80283,1941
80285,1937
80288,1948
80290,1949
80292,1957
80295,1975
80311,1938
80313,1936
80315,1982
80321,2009
80324,2010
80328,1981
80330,2006
80337,2009
80339,2009
80344,1967
80346,1945
80348,1948
80350,2010
80352,1986
80354,2009
80358,2006
80361,2008
80363,2010
80374,2009
80398,2010
80400,1942
80402,2000
80405,2007
80408,1998
80417,1977
80419,1993
80421,1933
80424,1941
80428,2001
80430,2008
80432,1936
80444,1997
80447,1978
80449,1997
80451,1972
80454,2010
80456,1978
80463,2010
80465,1996
80467,1973
80469,2010
80472,1941
80476,2008
80478,1967
80480,1970
80487,1964
80489,2010
80491,1959
80494,1955
80498,2010
80500,2008
80502,2009
80505,2009
80549,2010
80551,2010
80553,2010
80557,2010
80560,2008
80566,1956
80568,1963
80570,1954
80572,2010
80574,1945
80582,2007
80584,2008
80586,2010
80588,2010
80590,2010
80592,1962
80596,1988
80599,1987
80611,1966
80615,2010
80617,2010
80619,1971
80622,1945
80639,1935
80641,1957
80646,1974
80648,1973
80650,1992
80653,2009
80655,2010
80659,1949
80661,1953
80667,1966
80677,1960
80680,2010
80683,2008
80693,2010
80701,1965
80713,2009
80715,2010
80717,1986
80719,1962
80722,2000
80725,1914
80727,2010
80729,2009
80731,2006
80733,2009
80736,2007
80738,1979
80740,2009
80742,2002
80744,1986
80746,1930
80748,1933
80759,2004
80761,2008
80763,2009
80768,2008
80775,2010
80777,2003
80779,2010
80787,2008
80789,2009
80792,2005
80797,1937
80799,1927
80806,2002
80808,1973
80810,1977
80812,1974
80816,1981
80818,2008
80820,2010
80825,2007
80827,1926
80831,2010
80834,2010
80836,2008
80839,2010
80844,2008
80846,2010
80848,2005
80858,2010
80860,2010
80862,2010
80864,2010
80866,2009
80870,2009
80880,2010
80891,2009
80893,2006
80899,1935
80901,1970
80903,1940
80906,2010
80908,2009
80917,2010
80924,2003
80926,2008
80928,2010
80933,1960
80939,2010
80941,2010
80947,2009
80950,1955
80952,1952
80954,1938
80967,2009
80969,2010
80972,2005
80980,1968
80984,1954
80986,1949
80990,1979
81000,2007
81014,2009
81018,2010
81020,2009
81027,2007
81029,1945
81031,2008
81041,2009
81046,1974
81049,2007
81051,1976
81054,1969
81059,2006
81061,1958
81064,2007
81067,2003
81069,2009
81072,1982
81075,2009
81080,2010
81083,2010
81085,1987
81087,2009
81090,2009
81092,2007
81094,2007
81100,2007
81102,1964
81104,2009
81107,1935
81109,1970
81111,2010
81117,1980
81123,1930
81125,1966
81130,1999
81132,2010
81138,2010
81140,2010
81142,2009
81145,1987
81147,1986
81150,2005
81152,2007
81156,2010
81158,2010
81162,2010
81164,2009
81172,2002
81180,2010
81182,2010
81184,2003
81191,2010
81193,1950
81195,2009
81198,1964
81200,1936
81204,2008
81214,1967
81216,1951
81225,2005
81229,2010
81238,1986
81243,1963
81248,1975
81250,1953
81257,2010
81270,2010
81274,2007
81276,2009
81281,2006
81305,2009
81312,2007
81314,2008
81316,2009
81322,2006
81324,2009
81328,1966
81330,2010
81333,1968
81347,2007
81349,1995
81351,1968
81355,2008
81357,1998
81359,2009
81362,2007
81364,2007
81366,1936
81371,1942
81381,1967
81383,2010
81385,2010
81387,1997
81389,2005
81391,2009
81393,2004
81396,1933
81398,2010
81403,1968
81405,2005
81411,1984
81413,1955
81415,2008
81417,2010
81424,2010
81427,2010
81429,2010
81432,1924
81435,1921
81441,2009
81443,1933
81445,2002
81447,2000
81451,2010
81453,1950
81456,2010
81495,2009
81497,1973
81499,2009
81501,1981
81512,2010
81516,2010
81518,2008
81520,2010
81524,1975
81535,2010
81537,2010
81546,1945
81548,1958
81562,2010
81564,2010
81566,2008
81568,1942
81574,1976
81583,1937
81585,1940
81587,1962
81589,1966
81591,2010
81610,1940
81613,1978
81615,1971
81617,1980
81621,1995
81629,2009
81631,2007
81633,2009
81637,2010
81639,2010
81641,2010
81643,1945
81646,1952
81656,1929
81658,1949
81660,1982
81665,1970
81667,2002
81669,1997
81671,1951
81673,1997
81676,2003
81679,2006
81681,1949
81684,1960
81688,1995
81690,2007
81698,2001
81700,2004
81702,2008
81704,2009
81708,2008
81711,2010
81713,2010
81725,2010
81727,2010
81731,2010
81733,1926
81736,1964
81738,1953
81742,1997
81744,2010
81751,2010
81753,2009
81755,1972
81758,2005
81765,1995
81768,1936
81770,1997
81782,2010
81784,2010
81786,2010
81788,2010
81791,2010
81795,2009
81802,2010
81804,2010
81806,1979
81817,2010
81819,2010
81823,2009
81825,2009
81831,2010
81834,2010
81845,2010
81847,2010
81851,1961
81853,1963
81857,1937
81859,1949
81867,2006
81880,2007
81898,2009
81903,2009
81906,2010
81910,2009
81925,2005
81927,2008
81930,2006
81932,2010
81949,2010
81952,1930
81954,1988
81957,2007
81959,1978
81962,1965
81975,1953
81979,1994
81981,1976
81983,1970
81985,1973
81987,1979
81989,1972
81991,2006
81993,2010
82003,1978
82005,2010
82007,1913
82009,2010
82011,2010
82013,2009
82015,1951
82017,1928
82022,2010
82026,2003
82030,1954
82032,1964
82035,2008
82037,2010
82041,2009
82043,2006
82045,1930
82047,2007
82049,1977
82051,1931
82053,2010
82055,1930
82059,2009
82061,2005
82063,2008
82066,2009
82068,1985
82070,1961
82088,2010
82093,2010
82095,2010
82097,2010
82102,2010
82106,1972
82108,2009
82110,2009
82115,2010
82119,2009
82121,1946
82123,1960
82129,1949
82131,1957
82139,2009
82141,1968
82143,2004
82150,2009
82152,2011
82154,2010
82157,2003
82167,2010
82169,2010
82173,2010
82175,2010
82179,1965
82182,1932
82184,1947
82186,1978
82188,1947
82194,1954
82196,1949
82202,2010
82209,2010
82227,1955
82235,1953
82240,2009
82242,2010
82244,2010
82246,2008
82261,2008
82269,2004
82271,1997
82274,2003
82276,2007
82280,2005
82283,1968
82298,1958
82300,1970
82302,1969
82304,1997
82306,1927
82308,1976
82311,1935
82313,1957
82315,1958
82320,2001
82322,2009
82324,2010
82326,2005
82328,2001
82330,2005
82332,1918
82335,1956
82337,1898
82353,1980
82356,2008
82358,2004
82360,2010
82362,1899
82364,1974
82366,2010
82368,1973
82370,1972
82378,2010
82380,2010
82382,2009
82384,1952
82386,1984
82388,1968
82390,1919
82393,2004
82395,2006
82397,2009
82420,2008
82438,2007
82447,2010
82449,2010
82452,2007
82454,1944
82459,2010
82461,2010
82463,2010
82465,1987
82467,1947
82469,1941
82476,1955
82491,1993
82499,2010
82525,2006
82527,2010
82529,2007
82531,1941
82534,2010
82536,1938
82564,1936
82567,1936
82581,2008
82584,1938
82589,2009
82591,2008
82593,2009
82595,2004
82597,1956
82602,1998
82606,2008
82608,2005
82631,2005
82633,1968
82635,2006
82638,1987
82641,1967
82643,1999
82667,2010
82669,1975
82671,2005
82673,2009
82676,1971
82678,1970
82680,1950
82682,1965
82684,2009
82698,1992
82701,1997
82703,2010
82705,1976
82711,1968
82713,1962
82715,1941
82722,1991
82726,2006
82732,1955
82739,1987
82744,2010
82747,1963
82749,1961
82751,2005
82753,2000
82759,1988
82765,2010
82767,2010
82770,2008
82772,2003
82834,1956
82836,2006
82840,2007
82842,2010
82848,1920
82850,1920
82852,2010
82854,2010
82857,2009
82877,2009
82902,2001
82904,1980
82906,2003
82909,1953
82911,1938
82915,2006
82917,1991
82920,1949
82926,2010
82928,2010
82931,2010
82934,2009
82976,1920
82978,1920
82980,2004
82982,1940
82984,1943
82991,1992
83004,2010
83006,2010
83034,1951
83038,1983
83049,1997
83051,2007
83056,1938
83059,2009
83067,2010
83071,1943
83082,2009
83086,2010
83089,2010
83096,1921
83115,1991
83132,2010
83134,2010
83138,2010
83158,2009
83163,2005
83177,2010
83180,2010
83182,2005
83184,2009
83186,1967
83189,1962
83193,1956
83219,2007
83222,1985
83225,2007
83227,1992
83232,1989
83241,2008
83244,2008
83246,1966
83248,1967
83250,1974
83256,2007
83258,2004
83260,2008
83264,2010
83266,2000
83268,2008
83270,2010
83273,1977
83275,1988
83277,1974
83279,2005
83281,2003
83291,2008
83293,2010
83295,1981
83300,1988
83302,2010
83308,1929
83310,2006
83316,1976
83318,1921
83320,1968
83322,1921
83324,2001
83326,2003
83330,1996
83332,2010
83334,2008
83337,2002
83339,2003
83343,1950
83345,1953
83349,2011
83351,1952
83357,1963
83359,1921
83361,1922
83369,2010
83374,2010
83376,1929
83381,1960
83385,2009
83389,1975
83411,1922
83415,1981
83417,2007
83424,2008
83435,1957
83437,1938
83439,1963
83446,1942
83448,2009
83450,2010
83457,1994
83464,1962
83468,2005
83478,2010
83480,2011
83506,2010
83525,2010
83527,2006
83529,1996
83531,1967
83533,1999
83535,1992
83538,1961
83540,1949
83556,2008
83558,2002
83560,1960
83562,1996
83569,1969
83575,2004
83577,1939
83579,2010
83581,1952
83583,2001
83585,2008
83588,1968
83590,1962
83592,1999
83601,2009
83603,1949
83605,2004
83607,1949
83611,2009
83613,2011
83616,1999
83619,2010
83652,2006
83654,2007
83656,2001
83658,1982
83660,1970
83662,1927
83664,1967
83666,2004
83668,2009
83671,1999
83756,2002
83758,2010
83760,2007
83763,1922
83765,1922
83767,1961
83773,1999
83777,1975
83789,2009
83791,1943
83796,2008
83798,2009
83801,2010
83803,2010
83807,2008
83809,2006
83819,1952
83821,1969
83823,1960
83825,1944
83827,2010
83829,1964
83831,1944
83833,1928
83835,1922
83837,1922
83842,2010
83897,2007
83910,2011
83912,2010
83916,1941
83918,1936
83920,1972
83923,2006
83927,1942
83956,2002
83962,1922
83969,1940
83972,1979
83974,1948
83976,2010
83978,2008
83986,2007
84015,2009
84017,2010
84019,2010
84047,2007
84090,2008
84092,1957
84094,1971
84096,2008
84098,1952
84100,2004
84103,2006
84111,1966
84114,2003
84116,2010
84118,2008
84120,1993
84122,1937
84125,1930
84128,2010
84131,1983
84133,1971
84137,2010
84148,1951
84150,1951
84152,2011
84154,2009
84156,2010
84158,1936
84160,2010
84162,2002
84164,1998
84173,2008
84176,1924
84178,1940
84181,1980
84183,1981
84187,2009
84189,2010
84192,2003
84223,2009
84226,2004
84228,2007
84230,1923
84232,1923
84234,2010
84236,2009
84238,2002
84240,2010
84242,2010
84246,1947
84248,1963
84250,1944
84252,1961
84258,1944
84260,2010
84262,2009
84273,2011
84276,2010
84279,1976
84281,1968
84283,2008
84291,1953
84293,1938
84296,1943
84298,1955
84300,1967
84302,1974
84304,2011
84312,2002
84329,2002
84334,1951
84366,2009
84372,1955
84374,2011
84387,2009
84392,2011
84395,2011
84407,2010
84414,2011
84436,2000
84442,1980
84444,2010
84446,2009
84448,2006
84450,2005
84453,1999
84455,2009
84467,1954
84469,1976
84471,2000
84473,2008
84475,1960
84477,1996
84479,1978
84481,2005
84483,2003
84485,1954
84496,1976
84498,1975
84500,1993
84502,2006
84504,2003
84506,2010
84508,1954
84510,2001
84512,1931
84523,1968
84525,2010
84529,2005
84532,2010
84534,1945
84538,1978
84540,1994
84551,2009
84553,1957
84555,1937
84557,2011
84559,1963
84563,2009
84565,1983
84570,2010
84601,2011
84613,2011
84615,2011
84619,2002
84621,2010
84637,2011
84639,1940
84641,1931
84643,1939
84646,1953
84648,1967
84660,1998
84663,2005
84665,1960
84667,1941
84669,1936
84671,1959
84680,1949
84686,1931
84689,1937
84691,1941
84696,2010
84714,1971
84716,2009
84730,2009
84732,2010
84734,1969
84736,1984
84738,2009
84740,2010
84764,1971
84766,2006
84768,1994
84770,2010
84772,2011
84775,2010
84777,1972
84779,2009
84781,1962
84792,1996
84794,2005
84796,1984
84799,1973
84801,2008
84805,2005
84807,2009
84829,1983
84832,1992
84834,2008
84836,1920
84838,1919
84844,2000
84847,2009
84852,1914
84855,2009
84857,2007
84859,1996
84861,2006
84863,2007
84866,1995
84869,1963
84871,1975
84876,2001
84880,2010
84884,1944
84890,2003
84894,1957
84942,2011
84944,2011
84948,1953
84950,2011
84952,2010
84954,2011
84957,2010
84961,1947
84963,1942
84972,2008
84974,2010
84976,1975
84978,1961
84980,2010
84983,1943
84985,1968
84987,1972
84989,1974
84996,2008
85007,2010
85010,1943
85012,1962
85014,1956
85016,2009
85020,2011
85022,2011
85025,2011
85056,2011
85070,2007
85072,2009
85106,2009
85108,1994
85129,2010
85131,2011
85133,1962
85143,1941
85175,1934
85177,1971
85179,2009
85181,1997
85186,2002
85188,2004
85190,2010
85203,1930
85205,1925
85209,1998
85211,2010
85213,2011
85215,2008
85226,2009
85231,1954
85259,1966
85261,2011
85268,2009
85270,1968
85273,2009
85275,2008
85278,2009
85284,1998
85291,2010
85293,2010
85295,2010
85298,2009
85305,2010
85307,2008
85309,1948
85312,2008
85316,1974
85319,1968
85323,2003
85325,2008
85327,2006
85330,1999
85332,2007
85334,1987
85342,2010
85344,2005
85354,2008
85358,2009
85360,2007
85362,2008
85365,2010
85367,2011
85369,1968
85372,2010
85374,1932
85378,1938
85387,1927
85389,1937
85392,2008
85394,2010
85397,2011
85399,2011
85401,2010
85403,1977
85410,2010
85412,2010
85414,2011
85438,2011
85440,1932
85442,2005
85445,2009
85450,1944
85453,1951
85476,1957
85505,2009
85510,2011
85513,2005
85527,2010
85538,2009
85540,2010
85542,2009
85544,1980
85547,2009
85549,2007
85552,1999
85555,2010
85565,2011
85567,2010
85570,2005
85572,2009
85574,2010
85576,1929
85585,1983
85609,2004
85612,2006
85616,1967
85618,1928
85624,2011
85626,2004
85679,2006
85686,2008
85689,1994
85691,1970
85694,1998
85728,1997
85734,2009
85736,2008
85738,1913
85740,1917
85742,2009
85744,1959
85763,2010
85770,2009
85772,2008
85774,2010
85777,2006
85780,2010
85783,2010
85785,2005
85788,2010
85790,2010
85792,1940
85794,1946
85796,2011
85861,1931
85863,1954
85874,2008
85881,2011
85883,1979
85885,2010
85889,1942
85892,1971
85894,1945
85896,1956
85910,2009
85955,2008
85966,2003
85981,2002
85983,1968
85985,2009
85987,1994
85992,2008
85994,2008
85997,2004
86000,2010
86002,2008
86014,2011
86023,1973
86028,2010
86033,1992
86055,1976
86057,1975
86059,2011
86061,1982
86064,2008
86066,2006
86068,2005
86070,2007
86077,2000
86079,1958
86081,2003
86083,1977
86085,1985
86087,1978
86089,1978
86091,1993
86094,2008
86096,2010
86137,2010
86139,1974
86142,2010
86145,2010
86148,2009
86151,1978
86153,2000
86162,2003
86166,1946
86168,1948
86170,2004
86173,1929
86181,1954
86190,2011
86204,1947
86206,1950
86210,2009
86229,1973
86231,1967
86233,2010
86237,1978
86242,2009
86244,2010
86246,1950
86263,2009
86277,2010
86279,2010
86286,1988
86288,1985
86290,2009
86293,2011
86295,2011
86298,2011
86300,2010
86308,1964
86310,1950
86312,1963
86314,1952
86316,1936
86318,1958
86320,2011
86330,2008
86332,2011
86334,1943
86337,1949
86343,2009
86345,2010
86347,2008
86355,2011
86368,1939
86372,1959
86377,2007
86380,1954
86382,1979
86399,1994
86401,1991
86405,2009
86408,2010
86410,2011
86412,2011
86416,2009
86418,1931
86420,2005
86430,2009
86432,2010
86434,2009
86436,1959
86438,2007
86440,1997
86442,1987
86449,2006
86451,2000
86453,1965
86455,1967
86463,1989
86471,1914
86474,2003
86476,1990
86478,2009
86487,2011
86489,1999
86491,2007
86493,1980
86495,2007
86497,2005
86500,2008
86502,2008
86504,2004
86508,1967
86510,1932
86513,2004
86515,2006
86518,1913
86521,2009
86536,1968
86539,2009
86541,2009
86544,2008
86546,2010
86548,2011
86550,2009
86553,1945
86559,1973
86572,2008
86574,2011
86576,2010
86578,2010
86583,2009
86590,2004
86593,2011
86604,2009
86606,2010
86620,1937
86622,1957
86624,2009
