min support - 0.1 
min confidence - 0.2 
max length - 5.0
{110} -> {1} (conf: 0.388, supp: 0.118, lift: 1.432, conv: 1.191)
{1198, 356} -> {2571} (conf: 0.710, supp: 0.102, lift: 2.231, conv: 2.350)
{1198, 2571} -> {356} (conf: 0.603, supp: 0.102, lift: 1.615, conv: 1.580)
{356} -> {1198, 2571} (conf: 0.273, supp: 0.102, lift: 1.615, conv: 1.143)
{2571} -> {1198, 356} (conf: 0.320, supp: 0.102, lift: 2.231, conv: 1.260)
{1198} -> {2571, 356} (conf: 0.372, supp: 0.102, lift: 2.201, conv: 1.323)
{2571, 4993} -> {1198} (conf: 0.626, supp: 0.106, lift: 2.284, conv: 1.943)
{1198, 4993} -> {2571} (conf: 0.832, supp: 0.106, lift: 2.614, conv: 4.050)
{1198, 2571} -> {4993} (conf: 0.626, supp: 0.106, lift: 2.712, conv: 2.056)
{4993} -> {1198, 2571} (conf: 0.458, supp: 0.106, lift: 2.712, conv: 1.534)
{2571} -> {1198, 4993} (conf: 0.332, supp: 0.106, lift: 2.614, conv: 1.307)
{1198} -> {2571, 4993} (conf: 0.386, supp: 0.106, lift: 2.284, conv: 1.353)
{2571, 589} -> {1198} (conf: 0.663, supp: 0.104, lift: 2.419, conv: 2.156)
{1198, 589} -> {2571} (conf: 0.759, supp: 0.104, lift: 2.385, conv: 2.829)
{1198, 2571} -> {589} (conf: 0.614, supp: 0.104, lift: 2.163, conv: 1.856)
{589} -> {1198, 2571} (conf: 0.366, supp: 0.104, lift: 2.163, conv: 1.310)
{2571} -> {1198, 589} (conf: 0.326, supp: 0.104, lift: 2.385, conv: 1.281)
{1198} -> {2571, 589} (conf: 0.378, supp: 0.104, lift: 2.419, conv: 1.357)
{2571, 593} -> {1198} (conf: 0.633, supp: 0.110, lift: 2.309, conv: 1.978)
{1198, 593} -> {2571} (conf: 0.685, supp: 0.110, lift: 2.153, conv: 2.164)
{1198, 2571} -> {593} (conf: 0.653, supp: 0.110, lift: 1.672, conv: 1.756)
{593} -> {1198, 2571} (conf: 0.283, supp: 0.110, lift: 1.672, conv: 1.158)
{2571} -> {1198, 593} (conf: 0.347, supp: 0.110, lift: 2.153, conv: 1.284)
{1198} -> {2571, 593} (conf: 0.402, supp: 0.110, lift: 2.309, conv: 1.381)
{260, 296} -> {1198} (conf: 0.692, supp: 0.120, lift: 2.523, conv: 2.356)
{1198, 296} -> {260} (conf: 0.758, supp: 0.120, lift: 2.302, conv: 2.772)
{1198, 260} -> {296} (conf: 0.625, supp: 0.120, lift: 1.565, conv: 1.601)
{296} -> {1198, 260} (conf: 0.301, supp: 0.120, lift: 1.565, conv: 1.155)
{260} -> {1198, 296} (conf: 0.365, supp: 0.120, lift: 2.302, conv: 1.324)
{1198} -> {260, 296} (conf: 0.438, supp: 0.120, lift: 2.523, conv: 1.470)
{260, 318} -> {1198} (conf: 0.708, supp: 0.122, lift: 2.581, conv: 2.483)
{1198, 318} -> {260} (conf: 0.737, supp: 0.122, lift: 2.237, conv: 2.549)
{1198, 260} -> {318} (conf: 0.638, supp: 0.122, lift: 1.515, conv: 1.598)
{318} -> {1198, 260} (conf: 0.291, supp: 0.122, lift: 1.515, conv: 1.140)
{260} -> {1198, 318} (conf: 0.372, supp: 0.122, lift: 2.237, conv: 1.327)
{1198} -> {260, 318} (conf: 0.447, supp: 0.122, lift: 2.581, conv: 1.494)
{260, 356} -> {1198} (conf: 0.701, supp: 0.109, lift: 2.556, conv: 2.427)
{1198, 356} -> {260} (conf: 0.759, supp: 0.109, lift: 2.304, conv: 2.781)
{1198, 260} -> {356} (conf: 0.567, supp: 0.109, lift: 1.518, conv: 1.448)
{356} -> {1198, 260} (conf: 0.292, supp: 0.109, lift: 1.518, conv: 1.141)
{260} -> {1198, 356} (conf: 0.331, supp: 0.109, lift: 2.304, conv: 1.280)
{1198} -> {260, 356} (conf: 0.397, supp: 0.109, lift: 2.556, conv: 1.402)
{260, 480} -> {1198} (conf: 0.737, supp: 0.101, lift: 2.686, conv: 2.757)
{1198, 480} -> {260} (conf: 0.809, supp: 0.101, lift: 2.456, conv: 3.510)
{1198, 260} -> {480} (conf: 0.524, supp: 0.101, lift: 1.916, conv: 1.527)
{480} -> {1198, 260} (conf: 0.368, supp: 0.101, lift: 1.916, conv: 1.279)
{260} -> {1198, 480} (conf: 0.306, supp: 0.101, lift: 2.456, conv: 1.261)
{1198} -> {260, 480} (conf: 0.367, supp: 0.101, lift: 2.686, conv: 1.364)
{260, 50} -> {1198} (conf: 0.733, supp: 0.105, lift: 2.674, conv: 2.722)
{1198, 50} -> {260} (conf: 0.751, supp: 0.105, lift: 2.280, conv: 2.694)
{1198, 260} -> {50} (conf: 0.546, supp: 0.105, lift: 1.795, conv: 1.533)
{50} -> {1198, 260} (conf: 0.345, supp: 0.105, lift: 1.795, conv: 1.233)
{260} -> {1198, 50} (conf: 0.319, supp: 0.105, lift: 2.280, conv: 1.263)
{1198} -> {260, 50} (conf: 0.383, supp: 0.105, lift: 2.674, conv: 1.388)
{260, 527} -> {1198} (conf: 0.719, supp: 0.100, lift: 2.621, conv: 2.582)
{1198, 527} -> {260} (conf: 0.744, supp: 0.100, lift: 2.259, conv: 2.620)
{1198, 260} -> {527} (conf: 0.523, supp: 0.100, lift: 1.643, conv: 1.429)
{527} -> {1198, 260} (conf: 0.316, supp: 0.100, lift: 1.643, conv: 1.181)
{260} -> {1198, 527} (conf: 0.305, supp: 0.100, lift: 2.259, conv: 1.245)
{1198} -> {260, 527} (conf: 0.366, supp: 0.100, lift: 2.621, conv: 1.358)
{260, 589} -> {1198} (conf: 0.729, supp: 0.111, lift: 2.658, conv: 2.677)
{1198, 589} -> {260} (conf: 0.815, supp: 0.111, lift: 2.475, conv: 3.626)
{1198, 260} -> {589} (conf: 0.580, supp: 0.111, lift: 2.043, conv: 1.705)
{589} -> {1198, 260} (conf: 0.393, supp: 0.111, lift: 2.043, conv: 1.330)
{260} -> {1198, 589} (conf: 0.338, supp: 0.111, lift: 2.475, conv: 1.305)
{1198} -> {260, 589} (conf: 0.406, supp: 0.111, lift: 2.658, conv: 1.427)
{260, 593} -> {1198} (conf: 0.709, supp: 0.121, lift: 2.587, conv: 2.498)
{1198, 593} -> {260} (conf: 0.751, supp: 0.121, lift: 2.279, conv: 2.688)
{1198, 260} -> {593} (conf: 0.629, supp: 0.121, lift: 1.611, conv: 1.643)
{593} -> {1198, 260} (conf: 0.310, supp: 0.121, lift: 1.611, conv: 1.170)
{260} -> {1198, 593} (conf: 0.367, supp: 0.121, lift: 2.279, conv: 1.325)
{1198} -> {260, 593} (conf: 0.441, supp: 0.121, lift: 2.587, conv: 1.483)
{260, 858} -> {1198} (conf: 0.707, supp: 0.107, lift: 2.578, conv: 2.476)
{1198, 858} -> {260} (conf: 0.762, supp: 0.107, lift: 2.315, conv: 2.823)
{1198, 260} -> {858} (conf: 0.555, supp: 0.107, lift: 2.089, conv: 1.649)
{858} -> {1198, 260} (conf: 0.401, supp: 0.107, lift: 2.089, conv: 1.349)
{260} -> {1198, 858} (conf: 0.324, supp: 0.107, lift: 2.315, conv: 1.272)
{1198} -> {260, 858} (conf: 0.389, supp: 0.107, lift: 2.578, conv: 1.389)
{296, 318} -> {1198} (conf: 0.455, supp: 0.116, lift: 1.658, conv: 1.331)
{1198, 318} -> {296} (conf: 0.700, supp: 0.116, lift: 1.753, conv: 2.004)
{1198, 296} -> {318} (conf: 0.735, supp: 0.116, lift: 1.747, conv: 2.185)
{318} -> {1198, 296} (conf: 0.277, supp: 0.116, lift: 1.747, conv: 1.164)
{296} -> {1198, 318} (conf: 0.291, supp: 0.116, lift: 1.753, conv: 1.177)
{1198} -> {296, 318} (conf: 0.424, supp: 0.116, lift: 1.658, conv: 1.293)
{296, 50} -> {1198} (conf: 0.502, supp: 0.108, lift: 1.832, conv: 1.459)
{1198, 50} -> {296} (conf: 0.771, supp: 0.108, lift: 1.930, conv: 2.620)
{1198, 296} -> {50} (conf: 0.680, supp: 0.108, lift: 2.235, conv: 2.174)
{50} -> {1198, 296} (conf: 0.354, supp: 0.108, lift: 2.235, conv: 1.303)
{296} -> {1198, 50} (conf: 0.270, supp: 0.108, lift: 1.930, conv: 1.178)
{1198} -> {296, 50} (conf: 0.393, supp: 0.108, lift: 1.832, conv: 1.294)
{296, 593} -> {1198} (conf: 0.464, supp: 0.119, lift: 1.693, conv: 1.355)
{1198, 593} -> {296} (conf: 0.737, supp: 0.119, lift: 1.846, conv: 2.287)
{1198, 296} -> {593} (conf: 0.750, supp: 0.119, lift: 1.920, conv: 2.436)
{593} -> {1198, 296} (conf: 0.304, supp: 0.119, lift: 1.920, conv: 1.209)
{296} -> {1198, 593} (conf: 0.297, supp: 0.119, lift: 1.846, conv: 1.194)
{1198} -> {296, 593} (conf: 0.433, supp: 0.119, lift: 1.693, conv: 1.313)
{296, 858} -> {1198} (conf: 0.627, supp: 0.100, lift: 2.286, conv: 1.945)
{1198, 858} -> {296} (conf: 0.719, supp: 0.100, lift: 1.799, conv: 2.135)
{1198, 296} -> {858} (conf: 0.634, supp: 0.100, lift: 2.388, conv: 2.008)
{858} -> {1198, 296} (conf: 0.378, supp: 0.100, lift: 2.388, conv: 1.354)
{296} -> {1198, 858} (conf: 0.251, supp: 0.100, lift: 1.799, conv: 1.149)
{1198} -> {296, 858} (conf: 0.366, supp: 0.100, lift: 2.286, conv: 1.325)
{318, 356} -> {1198} (conf: 0.455, supp: 0.105, lift: 1.658, conv: 1.331)
{1198, 356} -> {318} (conf: 0.732, supp: 0.105, lift: 1.740, conv: 2.163)
{1198, 318} -> {356} (conf: 0.633, supp: 0.105, lift: 1.693, conv: 1.705)
{356} -> {1198, 318} (conf: 0.281, supp: 0.105, lift: 1.693, conv: 1.160)
{318} -> {1198, 356} (conf: 0.250, supp: 0.105, lift: 1.740, conv: 1.142)
{1198} -> {318, 356} (conf: 0.383, supp: 0.105, lift: 1.658, conv: 1.247)
{318, 50} -> {1198} (conf: 0.505, supp: 0.108, lift: 1.840, conv: 1.465)
{1198, 50} -> {318} (conf: 0.774, supp: 0.108, lift: 1.839, conv: 2.561)
{1198, 318} -> {50} (conf: 0.651, supp: 0.108, lift: 2.138, conv: 1.991)
{50} -> {1198, 318} (conf: 0.355, supp: 0.108, lift: 2.138, conv: 1.293)
{318} -> {1198, 50} (conf: 0.257, supp: 0.108, lift: 1.839, conv: 1.158)
{1198} -> {318, 50} (conf: 0.394, supp: 0.108, lift: 1.840, conv: 1.297)
{318, 527} -> {1198} (conf: 0.478, supp: 0.103, lift: 1.742, conv: 1.390)
{1198, 527} -> {318} (conf: 0.762, supp: 0.103, lift: 1.810, conv: 2.430)
{1198, 318} -> {527} (conf: 0.619, supp: 0.103, lift: 1.944, conv: 1.788)
{527} -> {1198, 318} (conf: 0.323, supp: 0.103, lift: 1.944, conv: 1.232)
{318} -> {1198, 527} (conf: 0.244, supp: 0.103, lift: 1.810, conv: 1.145)
{1198} -> {318, 527} (conf: 0.375, supp: 0.103, lift: 1.742, conv: 1.256)
{318, 593} -> {1198} (conf: 0.471, supp: 0.119, lift: 1.717, conv: 1.372)
{1198, 593} -> {318} (conf: 0.738, supp: 0.119, lift: 1.755, conv: 2.213)
{1198, 318} -> {593} (conf: 0.715, supp: 0.119, lift: 1.832, conv: 2.141)
{593} -> {1198, 318} (conf: 0.304, supp: 0.119, lift: 1.832, conv: 1.199)
{318} -> {1198, 593} (conf: 0.283, supp: 0.119, lift: 1.755, conv: 1.169)
{1198} -> {318, 593} (conf: 0.433, supp: 0.119, lift: 1.717, conv: 1.320)
{356, 593} -> {1198} (conf: 0.457, supp: 0.101, lift: 1.667, conv: 1.337)
{1198, 593} -> {356} (conf: 0.625, supp: 0.101, lift: 1.672, conv: 1.669)
{1198, 356} -> {593} (conf: 0.700, supp: 0.101, lift: 1.794, conv: 2.034)
{593} -> {1198, 356} (conf: 0.258, supp: 0.101, lift: 1.794, conv: 1.154)
{356} -> {1198, 593} (conf: 0.269, supp: 0.101, lift: 1.672, conv: 1.148)
{1198} -> {356, 593} (conf: 0.367, supp: 0.101, lift: 1.667, conv: 1.232)
{4993, 5952} -> {1198} (conf: 0.589, supp: 0.107, lift: 2.146, conv: 1.764)
{1198, 5952} -> {4993} (conf: 0.926, supp: 0.107, lift: 4.011, conv: 10.349)
{1198, 4993} -> {5952} (conf: 0.845, supp: 0.107, lift: 4.052, conv: 5.092)
{5952} -> {1198, 4993} (conf: 0.515, supp: 0.107, lift: 4.052, conv: 1.800)
{4993} -> {1198, 5952} (conf: 0.465, supp: 0.107, lift: 4.011, conv: 1.653)
{1198} -> {4993, 5952} (conf: 0.392, supp: 0.107, lift: 2.146, conv: 1.344)
{4993, 7153} -> {1198} (conf: 0.589, supp: 0.101, lift: 2.148, conv: 1.766)
{1198, 7153} -> {4993} (conf: 0.925, supp: 0.101, lift: 4.009, conv: 10.287)
{1198, 4993} -> {7153} (conf: 0.797, supp: 0.101, lift: 4.064, conv: 3.957)
{7153} -> {1198, 4993} (conf: 0.517, supp: 0.101, lift: 4.064, conv: 1.806)
{4993} -> {1198, 7153} (conf: 0.439, supp: 0.101, lift: 4.009, conv: 1.587)
{1198} -> {4993, 7153} (conf: 0.369, supp: 0.101, lift: 2.148, conv: 1.313)
{50, 593} -> {1198} (conf: 0.531, supp: 0.104, lift: 1.937, conv: 1.548)
{1198, 593} -> {50} (conf: 0.645, supp: 0.104, lift: 2.121, conv: 1.962)
{1198, 50} -> {593} (conf: 0.744, supp: 0.104, lift: 1.905, conv: 2.379)
{593} -> {1198, 50} (conf: 0.266, supp: 0.104, lift: 1.905, conv: 1.172)
{50} -> {1198, 593} (conf: 0.342, supp: 0.104, lift: 2.121, conv: 1.274)
{1198} -> {50, 593} (conf: 0.379, supp: 0.104, lift: 1.937, conv: 1.295)
{1240, 260} -> {1210} (conf: 0.803, supp: 0.108, lift: 3.031, conv: 3.730)
{1210, 260} -> {1240} (conf: 0.495, supp: 0.108, lift: 2.657, conv: 1.611)
{1210, 1240} -> {260} (conf: 0.906, supp: 0.108, lift: 2.752, conv: 7.155)
{260} -> {1210, 1240} (conf: 0.327, supp: 0.108, lift: 2.752, conv: 1.310)
{1240} -> {1210, 260} (conf: 0.579, supp: 0.108, lift: 2.657, conv: 1.856)
{1210} -> {1240, 260} (conf: 0.407, supp: 0.108, lift: 3.031, conv: 1.460)
{1270, 2571} -> {1210} (conf: 0.683, supp: 0.101, lift: 2.580, conv: 2.321)
{1210, 2571} -> {1270} (conf: 0.634, supp: 0.101, lift: 2.747, conv: 2.103)
{1210, 1270} -> {2571} (conf: 0.736, supp: 0.101, lift: 2.312, conv: 2.579)
{2571} -> {1210, 1270} (conf: 0.316, supp: 0.101, lift: 2.312, conv: 1.263)
{1270} -> {1210, 2571} (conf: 0.436, supp: 0.101, lift: 2.747, conv: 1.491)
{1210} -> {1270, 2571} (conf: 0.380, supp: 0.101, lift: 2.580, conv: 1.376)
{1270, 260} -> {1210} (conf: 0.812, supp: 0.122, lift: 3.067, conv: 3.919)
{1210, 260} -> {1270} (conf: 0.561, supp: 0.122, lift: 2.429, conv: 1.751)
{1210, 1270} -> {260} (conf: 0.892, supp: 0.122, lift: 2.710, conv: 6.238)
{260} -> {1210, 1270} (conf: 0.371, supp: 0.122, lift: 2.710, conv: 1.372)
{1270} -> {1210, 260} (conf: 0.529, supp: 0.122, lift: 2.429, conv: 1.660)
{1210} -> {1270, 260} (conf: 0.461, supp: 0.122, lift: 3.067, conv: 1.577)
{1291, 260} -> {1210} (conf: 0.846, supp: 0.116, lift: 3.193, conv: 4.762)
{1210, 260} -> {1291} (conf: 0.533, supp: 0.116, lift: 2.896, conv: 1.747)
{1210, 1291} -> {260} (conf: 0.912, supp: 0.116, lift: 2.770, conv: 7.645)
{260} -> {1210, 1291} (conf: 0.352, supp: 0.116, lift: 2.770, conv: 1.348)
{1291} -> {1210, 260} (conf: 0.631, supp: 0.116, lift: 2.896, conv: 2.118)
{1210} -> {1291, 260} (conf: 0.438, supp: 0.116, lift: 3.193, conv: 1.536)
{2571, 260} -> {1210} (conf: 0.758, supp: 0.140, lift: 2.864, conv: 3.043)
{1210, 260} -> {2571} (conf: 0.641, supp: 0.140, lift: 2.015, conv: 1.899)
{1210, 2571} -> {260} (conf: 0.880, supp: 0.140, lift: 2.670, conv: 5.566)
{260} -> {1210, 2571} (conf: 0.424, supp: 0.140, lift: 2.670, conv: 1.460)
{2571} -> {1210, 260} (conf: 0.439, supp: 0.140, lift: 2.015, conv: 1.394)
{1210} -> {2571, 260} (conf: 0.527, supp: 0.140, lift: 2.864, conv: 1.725)
{2571, 296} -> {1210} (conf: 0.553, supp: 0.103, lift: 2.088, conv: 1.645)
{1210, 296} -> {2571} (conf: 0.743, supp: 0.103, lift: 2.334, conv: 2.650)
{1210, 2571} -> {296} (conf: 0.650, supp: 0.103, lift: 1.626, conv: 1.714)
{296} -> {1210, 2571} (conf: 0.258, supp: 0.103, lift: 1.626, conv: 1.134)
{2571} -> {1210, 296} (conf: 0.324, supp: 0.103, lift: 2.334, conv: 1.274)
{1210} -> {2571, 296} (conf: 0.389, supp: 0.103, lift: 2.088, conv: 1.332)
{2571, 318} -> {1210} (conf: 0.544, supp: 0.101, lift: 2.054, conv: 1.612)
{1210, 318} -> {2571} (conf: 0.727, supp: 0.101, lift: 2.284, conv: 2.495)
{1210, 2571} -> {318} (conf: 0.636, supp: 0.101, lift: 1.512, conv: 1.592)
{318} -> {1210, 2571} (conf: 0.240, supp: 0.101, lift: 1.512, conv: 1.107)
{2571} -> {1210, 318} (conf: 0.317, supp: 0.101, lift: 2.284, conv: 1.261)
{1210} -> {2571, 318} (conf: 0.381, supp: 0.101, lift: 2.054, conv: 1.316)
{2571, 4993} -> {1210} (conf: 0.602, supp: 0.102, lift: 2.275, conv: 1.849)
{1210, 4993} -> {2571} (conf: 0.847, supp: 0.102, lift: 2.661, conv: 4.446)
{1210, 2571} -> {4993} (conf: 0.641, supp: 0.102, lift: 2.776, conv: 2.142)
{4993} -> {1210, 2571} (conf: 0.441, supp: 0.102, lift: 2.776, conv: 1.504)
{2571} -> {1210, 4993} (conf: 0.320, supp: 0.102, lift: 2.661, conv: 1.293)
{1210} -> {2571, 4993} (conf: 0.384, supp: 0.102, lift: 2.275, conv: 1.349)
{2571, 589} -> {1210} (conf: 0.665, supp: 0.104, lift: 2.509, conv: 2.192)
{1210, 589} -> {2571} (conf: 0.763, supp: 0.104, lift: 2.399, conv: 2.879)
{1210, 2571} -> {589} (conf: 0.655, supp: 0.104, lift: 2.308, conv: 2.075)
{589} -> {1210, 2571} (conf: 0.366, supp: 0.104, lift: 2.308, conv: 1.327)
{2571} -> {1210, 589} (conf: 0.327, supp: 0.104, lift: 2.399, conv: 1.283)
{1210} -> {2571, 589} (conf: 0.392, supp: 0.104, lift: 2.509, conv: 1.388)
{260, 296} -> {1210} (conf: 0.703, supp: 0.122, lift: 2.653, conv: 2.472)
{1210, 296} -> {260} (conf: 0.878, supp: 0.122, lift: 2.667, conv: 5.513)
{1210, 260} -> {296} (conf: 0.560, supp: 0.122, lift: 1.402, conv: 1.364)
{296} -> {1210, 260} (conf: 0.305, supp: 0.122, lift: 1.402, conv: 1.126)
{260} -> {1210, 296} (conf: 0.370, supp: 0.122, lift: 2.667, conv: 1.367)
{1210} -> {260, 296} (conf: 0.460, supp: 0.122, lift: 2.653, conv: 1.531)
{260, 318} -> {1210} (conf: 0.699, supp: 0.121, lift: 2.638, conv: 2.439)
{1210, 318} -> {260} (conf: 0.870, supp: 0.121, lift: 2.642, conv: 5.169)
{1210, 260} -> {318} (conf: 0.555, supp: 0.121, lift: 1.320, conv: 1.302)
{318} -> {1210, 260} (conf: 0.287, supp: 0.121, lift: 1.320, conv: 1.098)
{260} -> {1210, 318} (conf: 0.367, supp: 0.121, lift: 2.642, conv: 1.360)
{1210} -> {260, 318} (conf: 0.456, supp: 0.121, lift: 2.638, conv: 1.521)
{260, 356} -> {1210} (conf: 0.770, supp: 0.120, lift: 2.906, conv: 3.192)
{1210, 356} -> {260} (conf: 0.864, supp: 0.120, lift: 2.622, conv: 4.920)
{1210, 260} -> {356} (conf: 0.550, supp: 0.120, lift: 1.471, conv: 1.391)
{356} -> {1210, 260} (conf: 0.320, supp: 0.120, lift: 1.471, conv: 1.151)
{260} -> {1210, 356} (conf: 0.363, supp: 0.120, lift: 2.622, conv: 1.353)
{1210} -> {260, 356} (conf: 0.452, supp: 0.120, lift: 2.906, conv: 1.541)
{260, 480} -> {1210} (conf: 0.800, supp: 0.109, lift: 3.020, conv: 3.676)
{1210, 480} -> {260} (conf: 0.888, supp: 0.109, lift: 2.696, conv: 5.995)
{1210, 260} -> {480} (conf: 0.502, supp: 0.109, lift: 1.836, conv: 1.459)
{480} -> {1210, 260} (conf: 0.400, supp: 0.109, lift: 1.836, conv: 1.303)
{260} -> {1210, 480} (conf: 0.332, supp: 0.109, lift: 2.696, conv: 1.313)
{1210} -> {260, 480} (conf: 0.413, supp: 0.109, lift: 3.020, conv: 1.470)
{260, 4993} -> {1210} (conf: 0.787, supp: 0.107, lift: 2.973, conv: 3.459)
{1210, 4993} -> {260} (conf: 0.890, supp: 0.107, lift: 2.702, conv: 6.101)
{1210, 260} -> {4993} (conf: 0.491, supp: 0.107, lift: 2.127, conv: 1.511)
{4993} -> {1210, 260} (conf: 0.463, supp: 0.107, lift: 2.127, conv: 1.457)
{260} -> {1210, 4993} (conf: 0.325, supp: 0.107, lift: 2.702, conv: 1.303)
{1210} -> {260, 4993} (conf: 0.404, supp: 0.107, lift: 2.973, conv: 1.449)
{260, 589} -> {1210} (conf: 0.789, supp: 0.121, lift: 2.979, conv: 3.483)
{1210, 589} -> {260} (conf: 0.885, supp: 0.121, lift: 2.688, conv: 5.853)
{1210, 260} -> {589} (conf: 0.554, supp: 0.121, lift: 1.951, conv: 1.605)
{589} -> {1210, 260} (conf: 0.425, supp: 0.121, lift: 1.951, conv: 1.360)
{260} -> {1210, 589} (conf: 0.366, supp: 0.121, lift: 2.688, conv: 1.363)
{1210} -> {260, 589} (conf: 0.455, supp: 0.121, lift: 2.979, conv: 1.555)
{260, 593} -> {1210} (conf: 0.695, supp: 0.118, lift: 2.624, conv: 2.411)
{1210, 593} -> {260} (conf: 0.868, supp: 0.118, lift: 2.634, conv: 5.067)
{1210, 260} -> {593} (conf: 0.544, supp: 0.118, lift: 1.393, conv: 1.336)
{593} -> {1210, 260} (conf: 0.303, supp: 0.118, lift: 1.393, conv: 1.123)
{260} -> {1210, 593} (conf: 0.360, supp: 0.118, lift: 2.634, conv: 1.348)
{1210} -> {260, 593} (conf: 0.447, supp: 0.118, lift: 2.624, conv: 1.500)
{260, 858} -> {1210} (conf: 0.706, supp: 0.106, lift: 2.665, conv: 2.499)
{1210, 858} -> {260} (conf: 0.893, supp: 0.106, lift: 2.712, conv: 6.290)
{1210, 260} -> {858} (conf: 0.489, supp: 0.106, lift: 1.840, conv: 1.436)
{858} -> {1210, 260} (conf: 0.401, supp: 0.106, lift: 1.840, conv: 1.305)
{260} -> {1210, 858} (conf: 0.323, supp: 0.106, lift: 2.712, conv: 1.301)
{1210} -> {260, 858} (conf: 0.402, supp: 0.106, lift: 2.665, conv: 1.420)
{296, 318} -> {1210} (conf: 0.392, supp: 0.100, lift: 1.478, conv: 1.208)
{1210, 318} -> {296} (conf: 0.721, supp: 0.100, lift: 1.806, conv: 2.155)
{1210, 296} -> {318} (conf: 0.722, supp: 0.100, lift: 1.716, conv: 2.084)
{318} -> {1210, 296} (conf: 0.238, supp: 0.100, lift: 1.716, conv: 1.131)
{296} -> {1210, 318} (conf: 0.251, supp: 0.100, lift: 1.806, conv: 1.149)
{1210} -> {296, 318} (conf: 0.378, supp: 0.100, lift: 1.478, conv: 1.197)
{296, 593} -> {1210} (conf: 0.397, supp: 0.102, lift: 1.498, conv: 1.219)
{1210, 593} -> {296} (conf: 0.744, supp: 0.102, lift: 1.862, conv: 2.344)
{1210, 296} -> {593} (conf: 0.731, supp: 0.102, lift: 1.873, conv: 2.268)
{593} -> {1210, 296} (conf: 0.260, supp: 0.102, lift: 1.873, conv: 1.164)
{296} -> {1210, 593} (conf: 0.254, supp: 0.102, lift: 1.862, conv: 1.158)
{1210} -> {296, 593} (conf: 0.383, supp: 0.102, lift: 1.498, conv: 1.207)
{4993, 5952} -> {1210} (conf: 0.561, supp: 0.102, lift: 2.119, conv: 1.676)
{1210, 5952} -> {4993} (conf: 0.932, supp: 0.102, lift: 4.038, conv: 11.321)
{1210, 4993} -> {5952} (conf: 0.853, supp: 0.102, lift: 4.091, conv: 5.370)
{5952} -> {1210, 4993} (conf: 0.491, supp: 0.102, lift: 4.091, conv: 1.730)
{4993} -> {1210, 5952} (conf: 0.444, supp: 0.102, lift: 4.038, conv: 1.600)
{1210} -> {4993, 5952} (conf: 0.387, supp: 0.102, lift: 2.119, conv: 1.333)
{296, 858} -> {1221} (conf: 0.678, supp: 0.109, lift: 3.942, conv: 2.573)
{1221, 858} -> {296} (conf: 0.692, supp: 0.109, lift: 1.732, conv: 1.948)
{1221, 296} -> {858} (conf: 0.953, supp: 0.109, lift: 3.589, conv: 15.678)
{858} -> {1221, 296} (conf: 0.409, supp: 0.109, lift: 3.589, conv: 1.500)
{296} -> {1221, 858} (conf: 0.272, supp: 0.109, lift: 1.732, conv: 1.158)
{1221} -> {296, 858} (conf: 0.632, supp: 0.109, lift: 3.942, conv: 2.280)
{318, 858} -> {1221} (conf: 0.653, supp: 0.105, lift: 3.793, conv: 2.383)
{1221, 858} -> {318} (conf: 0.666, supp: 0.105, lift: 1.583, conv: 1.734)
{1221, 318} -> {858} (conf: 0.950, supp: 0.105, lift: 3.579, conv: 14.818)
{858} -> {1221, 318} (conf: 0.394, supp: 0.105, lift: 3.579, conv: 1.469)
{318} -> {1221, 858} (conf: 0.249, supp: 0.105, lift: 1.583, conv: 1.122)
{1221} -> {318, 858} (conf: 0.608, supp: 0.105, lift: 3.793, conv: 2.143)
{593, 858} -> {1221} (conf: 0.677, supp: 0.103, lift: 3.933, conv: 2.560)
{1221, 858} -> {593} (conf: 0.657, supp: 0.103, lift: 1.683, conv: 1.777)
{1221, 593} -> {858} (conf: 0.945, supp: 0.103, lift: 3.560, conv: 13.465)
{858} -> {1221, 593} (conf: 0.389, supp: 0.103, lift: 3.560, conv: 1.457)
{593} -> {1221, 858} (conf: 0.264, supp: 0.103, lift: 1.683, conv: 1.146)
{1221} -> {593, 858} (conf: 0.600, supp: 0.103, lift: 3.933, conv: 2.119)
{2571, 260} -> {1240} (conf: 0.549, supp: 0.101, lift: 2.950, conv: 1.806)
{1240, 260} -> {2571} (conf: 0.753, supp: 0.101, lift: 2.368, conv: 2.764)
{1240, 2571} -> {260} (conf: 0.760, supp: 0.101, lift: 2.307, conv: 2.792)
{260} -> {1240, 2571} (conf: 0.307, supp: 0.101, lift: 2.307, conv: 1.251)
{2571} -> {1240, 260} (conf: 0.318, supp: 0.101, lift: 2.368, conv: 1.269)
{1240} -> {2571, 260} (conf: 0.543, supp: 0.101, lift: 2.950, conv: 1.785)
{2571, 589} -> {1240} (conf: 0.689, supp: 0.108, lift: 3.697, conv: 2.613)
{1240, 589} -> {2571} (conf: 0.772, supp: 0.108, lift: 2.428, conv: 2.996)
{1240, 2571} -> {589} (conf: 0.809, supp: 0.108, lift: 2.851, conv: 3.753)
{589} -> {1240, 2571} (conf: 0.379, supp: 0.108, lift: 2.851, conv: 1.397)
{2571} -> {1240, 589} (conf: 0.338, supp: 0.108, lift: 2.428, conv: 1.301)
{1240} -> {2571, 589} (conf: 0.578, supp: 0.108, lift: 3.697, conv: 2.000)
